RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags,UndirectedPairKey
"[""20719""] -> [""20725""]","[""20719""]","[""20725""]",20719 — WOODLAND CHARLOTTE BAG,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0398066605931774,0.0773357627290211,0.0136906569490839,0.343928798474253,0.1770287958115183,4.447215445192599,0.0106121784904152,1.4063477182434587,0.2604787971428857,0.2467494701895008,0.1770287958115183,0.343928798474253,0.3627690802348337,0.2665930357452318,0.0030784784586686,1631.7122463192522,False,False,False,False,,"[""20719""] || [""20725""]"
"[""20719""] -> [""20726""]","[""20719""]","[""20726""]",20719 — WOODLAND CHARLOTTE BAG,20726 — LUNCH BAG WOODLAND,1,1,0.0398066605931774,0.048739750986942,0.0125771839254985,0.3159567705022251,0.2580477673935618,6.482527384821354,0.0106370172005653,1.3906434681203903,0.2870022689478934,0.2855379820986678,0.2580477673935618,0.3159567705022251,0.1175882744836775,0.2672170195152831,0.0019401667249331,2522.9904688732067,False,False,False,False,,"[""20719""] || [""20726""]"
"[""20719""] -> [""21212""]","[""20719""]","[""21212""]",20719 — WOODLAND CHARLOTTE BAG,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0398066605931774,0.0789047474440732,0.0137665755643283,0.3458359821996186,0.1744708146247594,4.382955315137949,0.0106256410636317,1.4080493996797598,0.260153398412189,0.2456385261739722,0.1744708146247594,0.3458359821996186,0.3725584760067519,0.2669312347555453,0.0031409345006966,1606.057709136512,False,False,False,False,,"[""20719""] || [""21212""]"
"[""20719""] -> [""22355""]","[""20719""]","[""22355""]",20719 — WOODLAND CHARLOTTE BAG,22355 — CHARLOTTE BAG SUKI DESIGN,1,1,0.0398066605931774,0.0440834092519485,0.0212065998582852,0.5327399872854418,0.4810562571756601,12.084818219042203,0.0194517865484027,2.045791560879844,0.506898122230551,0.5062389794665593,0.4810562571756601,0.5327399872854418,0.0682276947920872,0.4886565780334932,0.0017548133098824,9282.871938350952,False,False,False,False,,"[""20719""] || [""22355""]"
"[""20719""] -> [""22356""]","[""20719""]","[""22356""]",20719 — WOODLAND CHARLOTTE BAG,22356 — CHARLOTTE BAG PINK POLKADOT,1,1,0.0398066605931774,0.0400850288490737,0.0193339406822552,0.4856961220597584,0.4823232323232323,12.116646438960489,0.0177382895439924,1.8664354136222585,0.4840096771914953,0.4840067391253161,0.4823232323232323,0.4856961220597584,0.0045967404931049,0.4456110932106846,0.0015956511382628,8454.093671689514,False,False,False,False,,"[""20719""] || [""22356""]"
"[""22661""] -> [""20719""]","[""22661""]","[""20719""]",22661 — CHARLOTTE BAG DOLLY GIRL DESIGN,20719 — WOODLAND CHARLOTTE BAG,1,1,0.0159682154064176,0.0398066605931774,0.0076171677295272,0.4770206022187004,0.1913541004450095,11.98343681962757,0.0069815263985652,1.836006052017288,0.334187351331855,0.3021255504443412,0.1913541004450095,0.4770206022187004,0.4950078822911192,0.437213941625523,0.000635641330962,3206.961910921884,False,False,False,False,,"[""20719""] || [""22661""]"
"[""20719""] -> [""85099B""]","[""20719""]","[""85099B""]",20719 — WOODLAND CHARLOTTE BAG,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0398066605931774,0.1015538009920032,0.0137665755643283,0.3458359821996186,0.1355594318464988,3.405445968751589,0.0097240578762926,1.3734265024680068,0.2406977070230587,0.216520967250417,0.1355594318464988,0.3458359821996186,0.4839349464498215,0.2442821812076153,0.0040425176880357,1071.4338259645951,False,False,False,False,,"[""20719""] || [""85099B""]"
"[""20723""] -> [""20724""]","[""20723""]","[""20724""]",20723 — STRAWBERRY CHARLOTTE BAG,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0348972568073691,0.0514981273408239,0.0226743597530114,0.6497461928934011,0.4402948402948403,12.616889709275496,0.0208772163781001,2.7080415784617062,0.5450205165941207,0.5348643718104437,0.4402948402948403,0.6497461928934011,0.2605242255758538,0.5982480655525771,0.0017971433749113,10469.445793079614,False,False,False,False,,"[""20723""] || [""20724""]"
"[""20723""] -> [""20725""]","[""20723""]","[""20725""]",20723 — STRAWBERRY CHARLOTTE BAG,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0348972568073691,0.0773357627290211,0.0140702500253062,0.4031907179115301,0.1819371727748691,5.213509296136134,0.0113714440529577,1.5459951193155284,0.2925639453431996,0.2708419821702196,0.1819371727748691,0.4031907179115301,0.4323279195668987,0.3258549551825089,0.0026988059723484,2126.254836845638,False,False,False,False,,"[""20723""] || [""20725""]"
"[""20723""] -> [""20727""]","[""20723""]","[""20727""]",20723 — STRAWBERRY CHARLOTTE BAG,20727 — LUNCH BAG BLACK SKULL.,1,1,0.0348972568073691,0.0594948881465735,0.0113624860815872,0.3255982596084119,0.1909825606125053,5.472709836957042,0.0092862776912105,1.394576934672984,0.2582904101104586,0.2493663757425803,0.1909825606125053,0.3255982596084119,0.2962511429442243,0.2661033714618384,0.0020762083903766,1808.217455459135,False,False,False,False,,"[""20723""] || [""20727""]"
"[""20723""] -> [""20728""]","[""20723""]","[""20728""]",20723 — STRAWBERRY CHARLOTTE BAG,20728 — LUNCH BAG CARS BLUE,1,1,0.0348972568073691,0.0523079259034315,0.0106032999291426,0.3038433647570703,0.2027092404450895,5.80874426789569,0.0087778968058297,1.3613201772699668,0.2532763026010799,0.2481770692150787,0.2027092404450895,0.3038433647570703,0.2272877436405682,0.2515354388536388,0.0018254031233128,1823.7039164920564,False,False,False,False,,"[""20723""] || [""20728""]"
"[""20723""] -> [""21212""]","[""20723""]","[""21212""]",20723 — STRAWBERRY CHARLOTTE BAG,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0348972568073691,0.0789047474440732,0.0118433039781354,0.3393763596809282,0.150096215522771,4.301089233210892,0.009089744743259,1.3942813976669848,0.2447362876018496,0.2256969366783742,0.150096215522771,0.3393763596809282,0.431620749565649,0.2604716122368549,0.0027535592348764,1333.8402989690144,False,False,False,False,,"[""20723""] || [""21212""]"
"[""20723""] -> [""22355""]","[""20723""]","[""22355""]",20723 — STRAWBERRY CHARLOTTE BAG,22355 — CHARLOTTE BAG SUKI DESIGN,1,1,0.0348972568073691,0.0440834092519485,0.0187518979653811,0.5373459028281363,0.4253731343283582,12.189300055198988,0.0172135079117715,2.066158273732857,0.4813595185782472,0.4780925756634439,0.4253731343283582,0.5373459028281363,0.1525210084033613,0.4932624935761877,0.0015383900536096,8249.957877224362,False,False,False,False,,"[""20723""] || [""22355""]"
"[""20723""] -> [""22356""]","[""20723""]","[""22356""]",20723 — STRAWBERRY CHARLOTTE BAG,22356 — CHARLOTTE BAG PINK POLKADOT,1,1,0.0348972568073691,0.0400850288490737,0.0185747545298107,0.5322697606961566,0.4633838383838383,13.278517590700332,0.0171758969839337,2.0522833259180264,0.4978267995399975,0.496633873962532,0.4633838383838383,0.5322697606961566,0.091969493046209,0.4921847318470828,0.0013988575458769,8995.639131713986,False,False,False,False,,"[""20723""] || [""22356""]"
"[""20723""] -> [""22383""]","[""20723""]","[""22383""]",20723 — STRAWBERRY CHARLOTTE BAG,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0348972568073691,0.0606842797854033,0.0110588116206093,0.3168963016678752,0.1822351959966638,5.222049314723836,0.0089410967247679,1.3750704651549135,0.2495657488322695,0.2403115886616023,0.1822351959966638,0.3168963016678752,0.3050898203592814,0.2562120218824719,0.0021177148958414,1645.5153231178415,False,False,False,False,,"[""20723""] || [""22383""]"
"[""20723""] -> [""85099B""]","[""20723""]","[""85099B""]",20723 — STRAWBERRY CHARLOTTE BAG,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0348972568073691,0.1015538009920032,0.0130326956169652,0.3734590282813633,0.1283329180164465,3.6774500278012336,0.0094887465439828,1.4339783662407724,0.2508959731489049,0.2189225590452797,0.1283329180164465,0.3734590282813633,0.5400861185154807,0.27190522728936,0.0035439490729823,1157.8107328397175,False,False,False,False,,"[""20723""] || [""85099B""]"
"[""20724""] -> [""20725""]","[""20724""]","[""20725""]",20724 — RED RETROSPOT CHARLOTTE BAG,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0514981273408239,0.0773357627290211,0.0194098592974997,0.3769041769041769,0.2509816753926702,4.87360780580676,0.0154272123404808,1.4807742293741657,0.3139429261484235,0.3075646952787424,0.2509816753926702,0.3769041769041769,0.2361239592969472,0.2995684141751558,0.0039826469570188,2698.32465123616,False,False,False,False,,"[""20724""] || [""20725""]"
"[""20724""] -> [""21212""]","[""20724""]","[""21212""]",20724 — RED RETROSPOT CHARLOTTE BAG,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0514981273408239,0.0789047474440732,0.0173347504808178,0.3366093366093365,0.2196921103271327,4.266021342352323,0.0132713037491474,1.3884658066306006,0.2781507234682346,0.2719382568075358,0.2196921103271327,0.3366093366093365,0.2423903312444046,0.2577045891652633,0.0040634467316704,1960.481948662759,False,False,False,False,,"[""20724""] || [""21212""]"
"[""21934""] -> [""20724""]","[""21934""]","[""20724""]",21934 — SKULL SHOULDER BAG,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0183469986840773,0.0514981273408239,0.0076930863447717,0.4193103448275862,0.1493857493857494,8.142244514106583,0.0067482502702171,1.6334058377147331,0.2843480471066678,0.2502778258001814,0.1493857493857494,0.4193103448275862,0.533387622149837,0.3678122174867622,0.0009448360745545,2045.5150549976345,False,False,False,False,,"[""20724""] || [""21934""]"
"[""21935""] -> [""20724""]","[""21935""]","[""20724""]",21935 — SUKI SHOULDER BAG,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0233070148800485,0.0514981273408239,0.0083510476768903,0.3583061889250815,0.1621621621621621,6.957654723127036,0.0071507800566631,1.4781222076465337,0.2602341755436218,0.241047103928206,0.1621621621621621,0.3583061889250815,0.4242193450114243,0.3068080615842575,0.0012002676202272,1817.2114551953289,False,False,False,False,,"[""20724""] || [""21935""]"
"[""22355""] -> [""20724""]","[""22355""]","[""20724""]",22355 — CHARLOTTE BAG SUKI DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0440834092519485,0.0514981273408239,0.0242939568782265,0.5510907003444317,0.4717444717444717,10.701179417597327,0.022023743854952,2.1129031485579093,0.5114175860444518,0.509876447109763,0.4717444717444717,0.5510907003444317,0.1040113596024139,0.4995925730036077,0.0022702130232745,9311.732018049855,False,False,False,False,,"[""20724""] || [""22355""]"
"[""22356""] -> [""20724""]","[""22356""]","[""20724""]",22356 — CHARLOTTE BAG PINK POLKADOT,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0400850288490737,0.0514981273408239,0.0272547828727604,0.6799242424242424,0.5292383292383293,13.202892561983472,0.0251904789526301,2.963366797420385,0.6045812858312858,0.5998682939356295,0.5292383292383293,0.6799242424242424,0.1774193548387097,0.6284261150834185,0.0020643039201302,13341.39466066478,False,False,False,False,,"[""20724""] || [""22356""]"
"[""22661""] -> [""20724""]","[""22661""]","[""20724""]",22661 — CHARLOTTE BAG DOLLY GIRL DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0159682154064176,0.0514981273408239,0.0089837028039275,0.5625990491283677,0.1744471744471744,10.924650626710848,0.0081613696135221,2.1684952233621018,0.3685231117877711,0.3132791318730165,0.1744471744471744,0.5625990491283677,0.6075292081350064,0.5111009217875437,0.0008223331904054,3429.2877783049053,False,False,True,True,high directional confidence imbalance,"[""20724""] || [""22661""]"
"[""23204""] -> [""20724""]","[""23204""]","[""20724""]",23204 — CHARLOTTE BAG APPLES DESIGN,20724 — RED RETROSPOT CHARLOTTE BAG,1,1,0.0147535175625063,0.0514981273408239,0.0083257414718088,0.5643224699828474,0.1616707616707617,10.958116326212382,0.0075659629456498,2.177073195906692,0.3629966158268045,0.3020503990231638,0.1616707616707617,0.5643224699828474,0.6343381389252949,0.5128243426420235,0.000759778526159,3185.89381134825,False,False,True,True,high directional confidence imbalance,"[""20724""] || [""23204""]"
"[""20724""] -> [""85099B""]","[""20724""]","[""85099B""]",20724 — RED RETROSPOT CHARLOTTE BAG,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0514981273408239,0.1015538009920032,0.0207004757566555,0.401965601965602,0.2038375280338898,3.958154180730807,0.0154706451812246,1.5023319761555245,0.3029015649997459,0.2862440823131943,0.2038375280338898,0.401965601965602,0.3782026768642447,0.3004118009735987,0.0052298305754308,2122.129780762246,False,False,False,False,,"[""20724""] || [""85099B""]"
"[""20726""] -> [""20725""]","[""20726""]","[""20725""]",20726 — LUNCH BAG WOODLAND,20725 — LUNCH BAG RED RETROSPOT,1,1,0.048739750986942,0.0773357627290211,0.0260653912339305,0.5347871235721703,0.3370418848167539,6.91513349969826,0.0222960654161328,1.9833162064552512,0.4359145041944621,0.4245534832085288,0.3370418848167539,0.5347871235721703,0.2859311740890688,0.4574513608431491,0.0037693258177977,5937.7611096802775,False,False,False,False,,"[""20725""] || [""20726""]"
"[""20727""] -> [""20725""]","[""20727""]","[""20725""]",20727 — LUNCH BAG BLACK SKULL.,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0594948881465735,0.0773357627290211,0.0304180585079461,0.5112717992343684,0.393324607329843,6.611065581984719,0.025816975954653,1.8878882696467112,0.4522982032821057,0.4484370409240077,0.393324607329843,0.5112717992343684,0.1676575505350772,0.4339360365053472,0.004601082553293,6596.580153871446,False,False,False,False,,"[""20725""] || [""20727""]"
"[""20728""] -> [""20725""]","[""20728""]","[""20725""]",20728 — LUNCH BAG CARS BLUE,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0523079259034315,0.0773357627290211,0.0264702905152343,0.506047411707789,0.3422774869109948,6.543510968928334,0.0224250171687193,1.8679206448962908,0.4241624493093919,0.4161834167012851,0.3422774869109948,0.506047411707789,0.2425803286730438,0.4287116489787678,0.0040452733465149,5617.974144759031,False,False,False,False,,"[""20725""] || [""20728""]"
"[""21154""] -> [""20725""]","[""21154""]","[""20725""]",21154 — RED RETROSPOT OVEN GLOVE,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0228515031885818,0.0773357627290211,0.0076677801396902,0.3355481727574751,0.0991492146596858,4.338848689360074,0.0059005417110966,1.3886096770928231,0.2173486937085805,0.1823988426755944,0.0991492146596858,0.3355481727574751,0.5888949671772429,0.2582124100284539,0.0017672384285936,863.4900622872015,False,False,False,False,,"[""20725""] || [""21154""]"
"[""21930""] -> [""20725""]","[""21930""]","[""20725""]",21930 — JUMBO STORAGE BAG SKULLS,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0334294969126429,0.0773357627290211,0.0101477882376758,0.303557910673732,0.131217277486911,3.9251945020232974,0.0075624925962891,1.3248254972119164,0.2173875940803215,0.199579664791336,0.131217277486911,0.303557910673732,0.4363682092555332,0.2262221479447109,0.0025852956413867,980.2017252241362,False,False,False,False,,"[""20725""] || [""21930""]"
"[""21936""] -> [""20725""]","[""21936""]","[""20725""]",21936 — RED RETROSPOT PICNIC BAG,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0264702905152343,0.0773357627290211,0.0110081992104464,0.4158699808795411,0.1423429319371728,5.377460132341606,0.0089610991037919,1.5795528513673387,0.2791064564083569,0.243302594279325,0.1423429319371728,0.4158699808795411,0.5481319880010909,0.33853421815052,0.0020471001066544,1725.693087393068,False,False,False,False,,"[""20725""] || [""21936""]"
"[""22352""] -> [""20725""]","[""22352""]","[""20725""]",22352 — LUNCH BOX WITH CUTLERY RETROSPOT,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0282670310760198,0.0773357627290211,0.0094645207004757,0.3348254252461951,0.1223821989528795,4.3295031099570185,0.0072784682921268,1.3871008789120904,0.2286038120995373,0.2024269542500759,0.1223821989528795,0.3348254252461951,0.5103974730192156,0.257489662517174,0.0021860524083489,1068.0750514838,False,False,False,False,,"[""20725""] || [""22352""]"
"[""22355""] -> [""20725""]","[""22355""]","[""20725""]",22355 — CHARLOTTE BAG SUKI DESIGN,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0440834092519485,0.0773357627290211,0.0159176029962546,0.3610792192881745,0.2058246073298429,4.6689811614501,0.0125083789180596,1.4440980245517028,0.2834519133090087,0.2726150922545463,0.2058246073298429,0.3610792192881745,0.3151834972415447,0.2837434565591534,0.003409224078195,2056.1547660473584,False,False,False,False,,"[""20725""] || [""22355""]"
"[""22356""] -> [""20725""]","[""22356""]","[""20725""]",22356 — CHARLOTTE BAG PINK POLKADOT,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0400850288490737,0.0773357627290211,0.0157657657657657,0.3933080808080808,0.2038612565445026,5.085720589401872,0.0126657594857078,1.520811812525734,0.2985846686762917,0.2831612253869554,0.2038612565445026,0.3933080808080808,0.3664426188698033,0.3159723180790596,0.0031000062800579,2308.853749094992,False,False,False,False,,"[""20725""] || [""22356""]"
"[""22379""] -> [""20725""]","[""22379""]","[""20725""]",22379 — RECYCLING BAG RETROSPOT,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0397307419779329,0.0773357627290211,0.0122482032594392,0.30828025477707,0.1583769633507853,3.986257378197219,0.0091755960247858,1.3338700299405493,0.2333286090639277,0.2209626452878377,0.1583769633507853,0.30828025477707,0.3587638821825205,0.2309444920480489,0.0030726072346533,1222.0747864410637,False,False,False,False,,"[""20725""] || [""22379""]"
"[""22382""] -> [""20725""]","[""22382""]","[""20725""]",22382 — LUNCH BAG SPACEBOY DESIGN,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0544842595404393,0.0773357627290211,0.0254327361068934,0.4667905248490478,0.3288612565445026,6.035894757832125,0.0212191543386075,1.730397302129283,0.3978258906967752,0.3918026525496296,0.3288612565445026,0.4667905248490478,0.2147954329210275,0.3894547621200266,0.0042135817682858,4840.221575228806,False,False,False,False,,"[""20725""] || [""22382""]"
"[""22383""] -> [""20725""]","[""22383""]","[""20725""]",22383 — LUNCH BAG SUKI DESIGN,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0606842797854033,0.0773357627290211,0.0297854033809089,0.4908256880733944,0.3851439790575916,6.346684518949036,0.0250923383180435,1.8120793128384989,0.437984833565493,0.4347856466447202,0.3851439790575916,0.4908256880733944,0.1538461538461538,0.4134899253443733,0.0046930650628654,6117.069182836935,False,False,False,False,,"[""20725""] || [""22383""]"
"[""22384""] -> [""20725""]","[""22384""]","[""20725""]",22384 — LUNCH BAG PINK POLKADOT,20725 — LUNCH BAG RED RETROSPOT,1,1,0.0532948679016094,0.0773357627290211,0.0292539730741977,0.5489078822412156,0.3782722513089005,7.097723780969854,0.0251323738154843,2.045400930202822,0.463590066775058,0.4556716146267896,0.3782722513089005,0.5489078822412156,0.2371442835746379,0.4715721195121944,0.0041215992587133,6932.914047892049,False,False,False,False,,"[""20725""] || [""22384""]"
