StockCode,LineCount,TotalQuantity,Revenue,DescriptionVariants,RepresentativeDescription,TransactionCount,Support,SupportPercentage
82582,824,7620,15426.070000000002,1,AREA PATROLLED METAL SIGN,818,0.020274624498091507,2.0275
21216,824,3940,20484.03,2,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",817,0.020249838893570613,2.025
21669,830,10669,13971.07,1,BLUE STRIPE CERAMIC DRAWER KNOB,816,0.02022505328904972,2.0225
21974,816,7059,10656.3,1,SET OF 36 PAISLEY FLOWER DOILIES,814,0.020175482080007932,2.0175
22427,817,3238,19463.56,1,ENAMEL FLOWER JUG CREAM,813,0.020150696475487038,2.0151
21498,810,27126,10999.92,2,RED RETROSPOT WRAP,810,0.020076339661924354,2.0076
21871,815,11654,13900.51,1,SAVE THE PLANET MUG,808,0.020026768452882565,2.0027
21918,816,14730,6077.099999999999,1,SET 12 KIDS COLOUR CHALK STICKS,808,0.020026768452882565,2.0027
82552,812,7036,9645.67,1,WASHROOM METAL SIGN,805,0.01995241163931988,1.9952
22271,809,4945,14156.300000000001,1,FELTCRAFT DOLL ROSIE,802,0.0198780548257572,1.9878
22489,807,18050,7607.099999999999,1,PACK OF 12 TRADITIONAL CRAYONS,797,0.01975412680315273,1.9754
84347,822,32498,74380.06999999999,1,ROTATING SILVER ANGELS T-LIGHT HLDR,796,0.019729341198631834,1.9729
22464,806,7922,13129.579999999998,1,HANGING METAL HEART LANTERN,795,0.01970455559411094,1.9705
21169,806,8924,14397.69,1,YOU'RE CONFUSING ME METAL SIGN,794,0.019679769989590045,1.968
20749,793,3143,22703.16,1,ASSORTED COLOUR MINI CASES,789,0.019555841966985576,1.9556
21558,795,4244,10945.17,2,SKULL LUNCH BOX WITH CUTLERY,787,0.019506270757943787,1.9506
21531,793,4134,10318.869999999999,2,RED RETROSPOT SUGAR JAM BOWL,785,0.019456699548901998,1.9457
22578,820,13410,6519.139999999999,2,WOODEN STAR CHRISTMAS SCANDINAVIAN,785,0.019456699548901998,1.9457
21907,789,5242,11022.230000000001,1,I'M ON HOLIDAY METAL SIGN,783,0.01940712833986021,1.9407
23355,796,5816,28718.800000000003,1,HOT WATER BOTTLE KEEP CALM,782,0.019382342735339314,1.9382
22499,784,3595,21898.74,1,WOODEN UNION JACK BUNTING,780,0.019332771526297525,1.9333
22501,780,2637,30768.59,1,PICNIC BASKET WICKER LARGE,780,0.019332771526297525,1.9333
22730,782,3868,15534.04,1,ALARM CLOCK BAKELIKE IVORY,779,0.01930798592177663,1.9308
21240,781,7634,6593.22,2,BLUE POLKADOT CUP,778,0.01928320031725574,1.9283
22748,788,4245,10396.69,1,POPPY'S PLAYHOUSE KITCHEN,778,0.01928320031725574,1.9283
21670,782,8918,12183.789999999999,1,BLUE SPOT CERAMIC DRAWER KNOB,777,0.019258414712734845,1.9258
21673,781,10221,13497.51,1,WHITE SPOT BLUE CERAMIC DRAWER KNOB,776,0.01923362910821395,1.9234
20677,779,7888,9936.140000000001,2,PINK POLKADOT BOWL,770,0.019084915481088583,1.9085
21877,772,14154,16083.97,1,HOME SWEET HOME MUG,770,0.019084915481088583,1.9085
20717,777,6337,7834.73,1,STRAWBERRY SHOPPER BAG,769,0.01906012987656769,1.906
22645,772,5826,10525.49,2,CERAMIC HEART FAIRY CAKE MONEY BANK,766,0.01898577306300501,1.8986
82551,770,5689,8162.4,1,LAUNDRY 15C METAL SIGN,766,0.01898577306300501,1.8986
47559B,775,5392,7024.12,1,TEA TIME OVEN GLOVE,765,0.018960987458484114,1.8961
22560,776,15192,18270.55,1,TRADITIONAL MODELLING CLAY,764,0.01893620185396322,1.8936
22900,785,6349,20459.510000000002,1,SET 2 TEA TOWELS I LOVE LONDON,764,0.01893620185396322,1.8936
21239,769,7444,6509.59,2,PINK POLKADOT CUP,763,0.018911416249442325,1.8911
22966,778,8486,10480.130000000001,1,GINGERBREAD MAN COOKIE CUTTER,763,0.018911416249442325,1.8911
22505,769,3818,18318.08,1,MEMO BOARD COTTAGE DESIGN,762,0.01888663064492143,1.8887
22734,780,9820,27039.82,1,SET OF 6 RIBBONS VINTAGE CHRISTMAS,762,0.01888663064492143,1.8887
71053,778,4976,19654.86,2,WHITE METAL LANTERN,761,0.018861845040400536,1.8862
23300,766,6809,11785.99,1,GARDENERS KNEELING PAD CUP OF TEA,758,0.018787488226837852,1.8787
85049A,768,6827,10020.79,1,TRADITIONAL CHRISTMAS RIBBONS,754,0.018688345808754274,1.8688
21136,762,10606,17661.149999999998,1,PAINTED METAL PEARS ASSORTED,753,0.018663560204233383,1.8664
22144,767,5368,12994.69,1,CHRISTMAS CRAFT LITTLE FRIENDS,753,0.018663560204233383,1.8664
22158,767,9341,30197.280000000002,1,3 HEARTS HANGING DECORATION RUSTIC,753,0.018663560204233383,1.8664
22969,753,15075,22441.85,1,HOMEMADE JAM SCENTED CANDLES,753,0.018663560204233383,1.8664
22424,753,1557,21267.71,1,ENAMEL BREAD BIN CREAM,752,0.01863877459971249,1.8639
22607,755,2544,23030.05,1,WOODEN ROUNDERS GARDEN SET,752,0.01863877459971249,1.8639
21078,761,7227,6200.639999999999,1,SET/20 STRAWBERRY PAPER NAPKINS,747,0.018514846577108016,1.8515
22492,747,45593,28999.390000000003,2,MINI PAINT SET VINTAGE,747,0.018514846577108016,1.8515
21955,748,3933,23949.35,3,DOORMAT UNION JACK GUNS AND ROSES,743,0.018415704159024437,1.8416
84520B,754,7562,6635.7699999999995,1,PACK 20 ENGLISH ROSE PAPER NAPKINS,743,0.018415704159024437,1.8416
21982,756,32371,10495.89,1,PACK OF 12 SUKI TISSUES,742,0.018390918554503543,1.8391
22745,750,4073,9993.66,1,POPPY'S PLAYHOUSE BEDROOM,741,0.01836613294998265,1.8366
22752,750,3773,30736.75,1,SET 7 BABUSHKA NESTING BOXES,741,0.01836613294998265,1.8366
48111,742,4301,26483.99,2,DOORMAT 3 SMILEY CATS,741,0.01836613294998265,1.8366
23207,756,7830,13325.55,1,LUNCH BAG ALPHABET DESIGN,740,0.018341347345461757,1.8341
84596B,747,6257,4138.57,1,SMALL DOLLY MIX DESIGN ORANGE BOWL,740,0.018341347345461757,1.8341
21934,739,4643,8394.72,1,SKULL SHOULDER BAG,737,0.018266990531899074,1.8267
84050,744,10514,15419.17,1,PINK HEART SHAPE EGG FRYING PAN,737,0.018266990531899074,1.8267
21671,739,9552,12426.88,1,RED SPOT CERAMIC DRAWER KNOB,736,0.01824220492737818,1.8242
20679,736,6256,30649.47,1,EDWARDIAN PARASOL RED,735,0.018217419322857285,1.8217
21164,736,6040,16812.300000000003,1,HOME SWEET HOME METAL SIGN,734,0.01819263371833639,1.8193
22549,745,6680,9968.06,1,PICTURE DOMINOES,734,0.01819263371833639,1.8193
22619,740,4154,16212.32,2,SET OF 6 SOLDIER SKITTLES,732,0.0181430625092946,1.8143
85014A,734,4697,22491.5,2,BLACK/BLUE POLKADOT UMBRELLA,732,0.0181430625092946,1.8143
21916,742,11124,4803.17,1,SET 12 RETRO WHITE CHALK STICKS,729,0.018068705695731917,1.8069
22151,749,27749,11692.69,1,PLACE SETTING WHITE HEART,728,0.018043920091211026,1.8044
23284,732,5487,38133.64,1,DOORMAT KEEP CALM AND COME IN,728,0.018043920091211026,1.8044
22055,747,4925,8179.19,1,MINI CAKE STAND HANGING STRAWBERY,724,0.017944777673127448,1.7945
22665,728,3022,9843.730000000001,1,RECIPE BOX BLUE SKETCHBOOK DESIGN,724,0.017944777673127448,1.7945
21539,732,2767,13769.44,2,RED RETROSPOT BUTTER DISH,723,0.017919992068606554,1.792
22295,741,8547,14108.199999999999,1,HEART FILIGREE DOVE LARGE,722,0.01789520646408566,1.7895
20979,718,8213,10343.06,2,36 PENCILS TUBE RED RETROSPOT,716,0.017746492836960292,1.7746
23344,722,10285,23772.07,1,JUMBO BAG 50'S CHRISTMAS,716,0.017746492836960292,1.7746
82578,723,5635,3154.8900000000003,1,KITCHEN METAL SIGN,715,0.0177217072324394,1.7722
22169,714,2323,19930.8,1,FAMILY ALBUM WHITE PICTURE FRAME,714,0.017696921627918506,1.7697
22508,719,2923,11750.29,1,DOORSTOP RETROSPOT HEART,712,0.017647350418876717,1.7647
84949,722,12232,19479.359999999997,1,SILVER HANGING T-LIGHT HOLDER,712,0.017647350418876717,1.7647
22333,715,10165,15865.82,3,RETROSPOT PARTY BAG + STICKER SET,710,0.017597779209834928,1.7598
22776,711,1762,18074.68,3,SWEETHEART CAKESTAND 3 TIER,710,0.017597779209834928,1.7598
22749,722,3855,15729.83,1,FELTCRAFT PRINCESS CHARLOTTE DOLL,709,0.017572993605314034,1.7573
22064,719,6678,10737.109999999999,1,PINK DOUGHNUT TRINKET POT,706,0.01749863679175135,1.7499
22131,725,5304,10045.14,1,FOOD CONTAINER SET 3 LOVE HEART,706,0.01749863679175135,1.7499
22371,710,1867,9178.51,1,AIRLINE BAG VINTAGE TOKYO 78,706,0.01749863679175135,1.7499
48188,704,4889,28775.21,2,DOORMAT WELCOME PUPPIES,704,0.01744906558270956,1.7449
21901,721,6274,4141.96,1,"KEY FOB , BACK DOOR",701,0.01737470876914688,1.7375
20675,705,6564,8179.16,2,BLUE POLKADOT BOWL,700,0.017349923164625986,1.735
21385,719,10918,9440.949999999999,1,IVORY HANGING DECORATION HEART,700,0.017349923164625986,1.735
22380,701,4985,10274.42,1,TOY TIDY SPACEBOY,699,0.01732513756010509,1.7325
47590A,699,4827,24553.9,1,BLUE HAPPY BIRTHDAY BUNTING,698,0.017300351955584197,1.73
22663,700,5791,11527.83,1,JUMBO BAG DOLLY GIRL DESIGN,697,0.017275566351063303,1.7276
84947,714,16065,19055.54,1,ANTIQUE SILVER TEA GLASS ENGRAVED,696,0.017250780746542408,1.7251
35970,711,8400,15177.83,1,ZINC FOLKART SLEIGH BELLS,694,0.01720120953750062,1.7201
22030,700,12867,5253.28,1,SWALLOWS GREETING CARD,692,0.01715163832845883,1.7152
22079,698,5054,8510.14,1,RIBBON REEL HEARTS DESIGN,692,0.01715163832845883,1.7152
22804,703,5377,14414.08,2,CANDLEHOLDER PINK HANGING HEART,691,0.017126852723937935,1.7127
21980,694,31546,8712.99,2,PACK OF 12 RED RETROSPOT TISSUES,690,0.017102067119417044,1.7102
84997A,691,5440,21175.100000000002,3,GREEN 3 PIECE MINI DOTS CUTLERY SET,687,0.01702771030585436,1.7028
84032A,690,3420,9406.970000000001,1,CHARLIE+LOLA PINK HOT WATER BOTTLE,686,0.017002924701333466,1.7003
21506,685,11194,4662.0199999999995,1,"FANCY FONT BIRTHDAY CARD,",683,0.016928567887770783,1.6929
22198,690,7793,13580.83,2,LARGE POPCORN HOLDER,682,0.016903782283249888,1.6904
20973,701,10047,6918.120000000001,1,12 PENCIL SMALL TUBE WOODLAND,680,0.0168542110742081,1.6854
21259,680,2395,14456.980000000001,1,VICTORIAN SEWING BOX SMALL,679,0.016829425469687204,1.6829
84945,687,22637,18596.55,1,MULTI COLOUR SILVER T-LIGHT HOLDER,679,0.016829425469687204,1.6829
22631,686,6327,12368.01,2,CIRCUS PARADE LUNCH BOX,676,0.016755068656124524,1.6755
22171,675,3181,24081.66,1,3 HOOK PHOTO SHELF ANTIQUE WHITE,675,0.01673028305160363,1.673
22274,680,3818,10926.5,1,FELTCRAFT DOLL EMILY,675,0.01673028305160363,1.673
21992,680,3423,7014.97,1,VINTAGE PAISLEY STATIONERY SET,674,0.016705497447082735,1.6705
22750,678,3214,12035.22,1,FELTCRAFT PRINCESS LOLA DOLL,673,0.01668071184256184,1.6681
22627,669,1634,14356.68,1,MINT KITCHEN SCALES,668,0.016556783819957368,1.6557
23208,677,6308,10441.91,1,LUNCH BAG VINTAGE LEAF DESIGN,668,0.016556783819957368,1.6557
21328,673,2523,4816.33,1,BALLOONS WRITING SET,666,0.01650721261091558,1.6507
21242,666,7120,11979.4,2,RED RETROSPOT PLATE,665,0.016482427006394684,1.6482
21937,669,4114,12091.96,1,STRAWBERRY PICNIC BAG,665,0.016482427006394684,1.6482
21326,675,18224,11886.68,1,AGED GLASS SILVER T-LIGHT HOLDER,664,0.016457641401873793,1.6458
22301,666,5104,12399.66,1,COFFEE MUG CAT + BIRD DESIGN,664,0.016457641401873793,1.6458
22109,670,3431,14197.68,1,FULL ENGLISH BREAKFAST PLATE,663,0.0164328557973529,1.6433
22327,676,3095,10054.49,1,ROUND SNACK BOXES SET OF 4 SKULLS,661,0.01638328458831111,1.6383
21380,663,5047,14643.480000000001,1,WOODEN HAPPY BIRTHDAY GARLAND,658,0.016308927774748426,1.6309
21989,666,8571,6811.83,1,PACK OF 20 SKULL PAPER NAPKINS,658,0.016308927774748426,1.6309
22766,664,4436,13094.44,1,PHOTO FRAME CORNICE,658,0.016308927774748426,1.6309
21870,661,6377,7999.28,1,I CAN ONLY PLEASE ONE PERSON MUG,657,0.01628414217022753,1.6284
21932,659,3884,8539.92,1,SCANDINAVIAN PAISLEY PICNIC BAG,655,0.016234570961185742,1.6235
22227,675,6136,4427.110000000001,2,HANGING HEART MIRROR DECORATION,654,0.016209785356664848,1.621
22834,672,7641,12879.75,2,HAND WARMER BABUSHKA DESIGN,654,0.016209785356664848,1.621
22951,662,11193,5888.400000000001,2,60 CAKE CASES DOLLY GIRL DESIGN,653,0.016184999752143953,1.6185
35961,662,11521,9632.63,1,FOLKART ZINC HEART CHRISTMAS DEC,653,0.016184999752143953,1.6185
21770,652,2991,14807.300000000001,1,OPEN CLOSED METAL SIGN,651,0.016135428543102168,1.6135
22605,652,1845,23731.02,1,WOODEN CROQUET GARDEN SET,651,0.016135428543102168,1.6135
20983,663,6326,5508.179999999999,2,12 PENCILS TALL TUBE RED RETROSPOT,649,0.01608585733406038,1.6086
21137,649,19945,69295.72,1,BLACK RECORD COVER FRAME,647,0.01603628612501859,1.6036
22037,647,7144,3076.08,1,ROBOT BIRTHDAY CARD,646,0.016011500520497695,1.6012
84832,656,6883,6228.98,1,ZINC WILLIE WINKIE CANDLE STICK,645,0.0159867149159768,1.5987
21876,644,5718,7460.09,1,POTTERING MUG,643,0.01593714370693501,1.5937
22661,650,8287,6703.349999999999,1,CHARLOTTE BAG DOLLY GIRL DESIGN,643,0.01593714370693501,1.5937
21874,642,6467,8424.34,1,GIN AND TONIC MUG,642,0.015912358102414117,1.5912
22429,646,2325,10056.39,1,ENAMEL MEASURING JUG CREAM,642,0.015912358102414117,1.5912
22729,649,3093,12253.88,1,ALARM CLOCK BAKELIKE ORANGE,640,0.015862786893372328,1.5863
84536A,652,5215,2366.19,1,ENGLISH ROSE NOTEBOOK A7 SIZE,640,0.015862786893372328,1.5863
21124,648,10084,12242.800000000001,2,SET/10 BLUE SPOTTY PARTY CANDLES,636,0.015763644475288753,1.5764
21411,641,2118,8493.04,1,GINGHAM HEART DOORSTOP RED,636,0.015763644475288753,1.5764
21899,646,6783,4398.08,2,"KEY FOB , GARAGE DESIGN",636,0.015763644475288753,1.5764
22739,642,4159,7678.26,2,RIBBON REEL CHRISTMAS SOCK BAUBLE,636,0.015763644475288753,1.5764
20969,637,3290,12300.1,1,RED FLORAL FELTCRAFT SHOULDER BAG,635,0.01573885887076786,1.5739
21509,635,8805,3631.99,1,COWBOYS AND INDIANS BIRTHDAY CARD,634,0.015714073266246964,1.5714
21098,654,9007,14174.210000000001,1,CHRISTMAS TOILET ROLL,633,0.01568928766172607,1.5689
21933,640,4139,9161.4,1,PINK VINTAGE PAISLEY PICNIC BAG,633,0.01568928766172607,1.5689
21108,634,13087,25859.050000000003,1,FAIRY CAKE FLANNEL ASSORTED COLOUR,632,0.015664502057205175,1.5665
22191,635,1995,16454.05,3,IVORY DINER WALL CLOCK,632,0.015664502057205175,1.5665
21622,637,3728,20080.49,1,VINTAGE UNION JACK CUSHION COVER,631,0.01563971645268428,1.564
22644,635,5060,7400.99,1,CERAMIC CHERRY CAKE MONEY BANK,631,0.01563971645268428,1.564
22193,630,1931,16296.480000000001,2,RED DINER WALL CLOCK,630,0.015614930848163388,1.5615
23307,641,12049,6371.89,1,SET OF 60 PANTRY DESIGN CAKE CASES,629,0.015590145243642493,1.559
23321,644,4716,8438.539999999999,1,SMALL WHITE HEART OF WICKER,629,0.015590145243642493,1.559
22431,631,3403,6859.179999999999,1,WATERING CAN BLUE ELEPHANT,628,0.015565359639121598,1.5565
22088,632,4407,13103.44,1,PAPER BUNTING COLOURED LACE,625,0.015491002825558915,1.5491
22940,637,3653,16009.289999999999,1,FELTCRAFT CHRISTMAS FAIRY,624,0.01546621722103802,1.5466
22637,623,4611,11882.33,1,PIGGY BANK RETROSPOT,622,0.015416646011996233,1.5417
22654,627,2682,18135.920000000002,1,DELUXE SEWING KIT,622,0.015416646011996233,1.5417
22358,626,2687,8541.25,1,KINGS CHOICE TEA CADDY,621,0.015391860407475338,1.5392
84032B,624,3424,8210.390000000001,1,CHARLIE + LOLA RED HOT WATER BOTTLE,621,0.015391860407475338,1.5392
20828,636,4468,11062.76,1,GLITTER BUTTERFLY CLIPS,619,0.01534228919843355,1.5342
84596F,627,4745,3255.86,1,SMALL MARSHMALLOWS PINK BOWL,618,0.015317503593912655,1.5318
22329,618,5165,8448.9,2,ROUND CONTAINER SET OF 5 RETROSPOT,615,0.015243146780349973,1.5243
22141,624,3785,9235.810000000001,1,CHRISTMAS CRAFT TREE TOP ANGEL,613,0.015193575571308184,1.5194
22418,614,12730,10790.32,2,10 COLOUR SPACEBOY PEN,610,0.015119218757745502,1.5119
22692,609,2139,16024.84,1,DOORMAT WELCOME TO OUR HOME,609,0.015094433153224607,1.5094
20682,607,3123,10388.78,2,RED RETROSPOT CHILDRENS UMBRELLA,603,0.014945719526099242,1.4946
22534,620,13156,5623.9,2,MAGIC DRAWING SLATE SPACEBOY,602,0.014920933921578347,1.4921
22584,606,5271,13427.789999999999,2,PACK OF 6 PANNETONE GIFT BOXES,600,0.014871362712536558,1.4871
22622,602,3240,32144.039999999997,1,BOX OF VINTAGE ALPHABET BLOCKS,599,0.014846577108015664,1.4847
16237,603,10935,2337.0299999999997,1,SLEEPING CAT ERASERS,598,0.014821791503494771,1.4822
21756,600,1655,10222.16,1,BATH BUILDING BLOCK WORD,597,0.014797005898973876,1.4797
20970,599,2543,9617.0,1,PINK FLORAL FELTCRAFT SHOULDER BAG,596,0.014772220294452982,1.4772
23200,598,7067,14188.960000000001,1,JUMBO BAG PEARS,595,0.014747434689932087,1.4747
21993,595,2898,5350.19,1,FLORAL FOLK STATIONERY SET,592,0.014673077876369406,1.4673
22156,605,6237,5611.28,1,HEART DECORATION WITH PEARLS,592,0.014673077876369406,1.4673
21390,607,10967,13590.47,1,FILIGRIS HEART WITH BUTTERFLY,590,0.014623506667327616,1.4624
22746,596,2966,6831.620000000001,1,POPPY'S PLAYHOUSE LIVINGROOM,589,0.014598721062806722,1.4599
21507,589,8310,3490.36,2,"ELEPHANT, BIRTHDAY CARD,",588,0.014573935458285827,1.4574
20982,596,4915,4298.2,1,12 PENCILS TALL TUBE SKULLS,587,0.014549149853764933,1.4549
22174,593,5423,10993.4,1,PHOTO CUBE,585,0.014499578644723145,1.45
22668,585,3593,10933.51,1,PINK BABY BUNTING,585,0.014499578644723145,1.45
22179,587,2093,14953.75,2,SET 10 LIGHTS NIGHT OWL,584,0.014474793040202251,1.4475
22188,585,12483,33197.05,1,BLACK HEART CARD HOLDER,584,0.014474793040202251,1.4475
21033,583,4623,10240.04,1,JUMBO BAG CHARLIE AND LOLA TOYS,583,0.014450007435681356,1.445
22170,583,2406,15800.66,1,PICTURE FRAME WOOD TRIPLE PORTRAIT,583,0.014450007435681356,1.445
23204,586,7976,7741.94,1,CHARLOTTE BAG APPLES DESIGN,583,0.014450007435681356,1.445
21704,587,17299,13343.349999999999,1,BAG 250g SWIRLY MARBLES,581,0.014400436226639567,1.44
22366,577,2561,17423.17,2,DOORMAT AIRMAIL,577,0.014301293808555991,1.4301
85049G,588,4005,5080.09,1,CHOCOLATE BOX RIBBONS,574,0.014226936994993307,1.4227
22041,577,7861,19371.46,1,"RECORD FRAME 7"" SINGLE SIZE",572,0.01417736578595152,1.4177
22579,592,7286,3920.8999999999996,2,WOODEN TREE CHRISTMAS SCANDINAVIAN,571,0.014152580181430625,1.4153
21329,576,2119,3845.6499999999996,1,DINOSAURS WRITING SET,570,0.01412779457690973,1.4128
21890,577,3538,10625.75,1,S/6 WOODEN SKITTLES IN COTTON BAG,570,0.01412779457690973,1.4128
85232B,574,3107,15690.95,2,SET/3 RUSSIAN DOLL STACKING TINS,570,0.01412779457690973,1.4128
21703,585,14795,5741.47,1,BAG 125g SWIRLY MARBLES,569,0.014103008972388836,1.4103
21981,580,26425,7200.23,1,PACK OF 12 WOODLAND TISSUES,569,0.014103008972388836,1.4103
22983,569,6892,2928.44,2,CARD BILLBOARD FONT,568,0.014078223367867942,1.4078
22725,575,2580,10593.95,1,ALARM CLOCK BAKELIKE CHOCOLATE,567,0.014053437763347047,1.4053
20978,575,4149,5479.83,1,36 PENCILS TUBE SKULLS,566,0.014028652158826154,1.4029
23322,572,3069,8878.210000000001,1,LARGE WHITE HEART OF WICKER,562,0.013929509740742576,1.393
21258,561,1687,24089.84,1,VICTORIAN SEWING BOX LARGE,560,0.013879938531700789,1.388
21519,561,7458,3195.35,1,GIN & TONIC DIET GREETING CARD,560,0.013879938531700789,1.388
84030E,567,2366,10613.17,1,ENGLISH ROSE HOT WATER BOTTLE,560,0.013879938531700789,1.388
22623,559,2353,12665.58,1,BOX OF VINTAGE JIGSAW BLOCKS,557,0.013805581718138105,1.3806
22378,557,3776,6909.82,1,WALL TIDY RETROSPOT,556,0.01378079611361721,1.3781
22089,564,3514,10329.91,1,PAPER BUNTING VINTAGE PAISLEY,555,0.013756010509096316,1.3756
22192,556,1444,12274.76,1,BLUE DINER WALL CLOCK,555,0.013756010509096316,1.3756
22528,560,5825,7626.77,1,GARDENERS KNEELING PAD,555,0.013756010509096316,1.3756
23293,554,8471,6989.54,1,SET OF 12 FAIRY CAKE BAKING CASES,552,0.013681653695533634,1.3682
21116,551,1385,8094.27,1,OWL DOORSTOP,550,0.013632082486491845,1.3632
21257,551,1587,14434.18,1,VICTORIAN SEWING BOX MEDIUM,550,0.013632082486491845,1.3632
22602,565,6496,5522.98,2,CHRISTMAS RETROSPOT HEART WOOD,550,0.013632082486491845,1.3632
48129,553,3145,19752.97,2,DOORMAT TOPIARY,550,0.013632082486491845,1.3632
21041,553,2724,9279.59,2,RED RETROSPOT OVEN GLOVE DOUBLE,548,0.013582511277450056,1.3583
21623,549,7196,52082.93,1,VINTAGE UNION JACK MEMOBOARD,548,0.013582511277450056,1.3583
22435,558,5002,6296.49,1,SET OF 9 HEART SHAPED BALLOONS,548,0.013582511277450056,1.3583
48173C,549,4177,24555.21,2,DOORMAT BLACK FLOCK,548,0.013582511277450056,1.3583
21260,551,3577,11775.68,1,FIRST AID TIN,547,0.013557725672929163,1.3558
21508,547,6778,2834.08,1,VINTAGE KID DOLLY CARD,547,0.013557725672929163,1.3558
22563,556,5985,6978.860000000001,1,HAPPY STENCIL CRAFT,545,0.013508154463887374,1.3508
22300,545,4191,10095.199999999999,1,COFFEE MUG DOG + BALL DESIGN,541,0.013409012045803798,1.3409
21700,543,6421,7177.8099999999995,1,BIG DOUGHNUT FRIDGE MAGNETS,540,0.013384226441282903,1.3384
22303,541,5439,12701.63,1,COFFEE MUG APPLES DESIGN,540,0.013384226441282903,1.3384
85048,545,2749,21779.2,1,15CM CHRISTMAS GLASS BALL 20 LIGHTS,540,0.013384226441282903,1.3384
84510A,542,2507,3487.42,1,SET OF 4 ENGLISH ROSE COASTERS,539,0.013359440836762009,1.3359
21381,549,5140,8634.699999999999,1,MINI WOODEN HAPPY BIRTHDAY GARLAND,538,0.013334655232241114,1.3335
23240,546,4177,17000.170000000002,2,SET OF 4 KNICK KNACK TINS DOILY,536,0.013285084023199325,1.3285
22110,547,2726,9206.87,1,BIRD HOUSE HOT WATER BOTTLE,535,0.013260298418678432,1.326
22571,545,6080,5436.08,1,ROCKING HORSE RED CHRISTMAS,535,0.013260298418678432,1.326
22851,544,5195,4228.01,1,SET 20 NAPKINS FAIRY CAKES DESIGN,535,0.013260298418678432,1.326
37370,542,7478,11549.06,1,RETRO COFFEE MUGS ASSORTED,535,0.013260298418678432,1.326
20961,538,3672,4886.57,1,STRAWBERRY BATH SPONGE,534,0.013235512814157538,1.3236
22998,538,12366,5262.82,1,TRAVEL CARD WALLET KEEP CALM,534,0.013235512814157538,1.3236
37448,550,4619,6931.509999999999,1,CERAMIC CAKE DESIGN SPOTTED MUG,534,0.013235512814157538,1.3236
20963,540,3642,4932.62,1,APPLE BATH SPONGE,532,0.013185941605115749,1.3186
21658,540,2257,9434.45,1,GLASS BEURRE DISH,531,0.013161156000594854,1.3161
82599,535,2571,5677.120000000001,1,FANNY'S REST STOPMETAL SIGN,530,0.01313637039607396,1.3136
84792,532,2325,10259.050000000001,1,ENCHANTED BIRD COATHANGER 5 HOOK,530,0.01313637039607396,1.3136
22080,534,3947,6619.13,2,RIBBON REEL SPOTS DESIGN,529,0.013111584791553065,1.3112
22738,531,4615,8347.89,1,RIBBON REEL SNOWY VILLAGE,529,0.013111584791553065,1.3112
22142,539,4406,6618.19,1,CHRISTMAS CRAFT WHITE FAIRY,526,0.013037227977990383,1.3037
20981,527,4773,4118.34,1,12 PENCILS TALL TUBE WOODLAND,525,0.013012442373469489,1.3012
21561,528,2977,7326.82,2,DINOSAUR LUNCH BOX WITH CUTLERY,525,0.013012442373469489,1.3012
22061,526,2185,19260.67,1,LARGE CAKE STAND HANGING STRAWBERY,525,0.013012442373469489,1.3012
22419,535,7058,3370.77,1,LIPSTICK PEN RED,525,0.013012442373469489,1.3012
