Invoice,Fingerprint,TransactionCopies,SourceSheetCount,RowsPerCopy,UniqueItemsPerCopy,InvoiceStart,InvoiceEnd,RedundantTransactionCopies,RedundantRows
537781,1f8938ee3aef65e2c4ad8de68319dbc1809f954bd2fc94b948a615a34d304b6d,2,2,136,127,2010-12-08 12:46:00,2010-12-08 12:46:00,1,136
537789,1b1500c75808b97c068d9d3e6d122bd0eb6d362d5500b79e658a324d19cf8a0b,2,2,14,14,2010-12-08 12:49:00,2010-12-08 12:49:00,1,14
537791,40097b91f560b5b69d1e3b3ed938e8df0bf34d507ea38bb50f07fb26e5e53f59,2,2,2,2,2010-12-08 12:51:00,2010-12-08 12:51:00,1,2
537792,61eed7cca5c4041af423f648eb701ac60e72adf5e6f7f5c749f784f8d58d47ff,2,2,19,19,2010-12-08 12:56:00,2010-12-08 12:56:00,1,19
537793,1347ed32e32a8b9f77ab60981fabd8aa50e172c892237f17f05fdac0d64b5199,2,2,29,27,2010-12-08 12:57:00,2010-12-08 12:57:00,1,29
537794,e96f77f1f33bb6d35c37c20869ec3ee7246ab04d9a4a74ead41ba9e6ff3f76a7,2,2,60,60,2010-12-08 13:01:00,2010-12-08 13:01:00,1,60
537795,7cf39668ff3a06c2a916d069dd0c80cf14c80bbd910915665f0e783466bf0e1d,2,2,15,15,2010-12-08 13:03:00,2010-12-08 13:03:00,1,15
537796,66c7fb9b58b29d5778d0266c487ad84d455f91eccdad6cfc44eba281f42bdffc,2,2,6,6,2010-12-08 13:03:00,2010-12-08 13:03:00,1,6
537799,70abfcbd5582f2d2d36a00b67b068c6871822e1ffaebbe90675ed9d16855bddc,2,2,11,11,2010-12-08 13:07:00,2010-12-08 13:07:00,1,11
537800,fad9095c4dfcbe7271eac5c99e21d4dae8b27eaee44f67ff4b881da04d5b614a,2,2,9,9,2010-12-08 13:08:00,2010-12-08 13:08:00,1,9
537801,4c57bb2ff346c92f0e0305d55fb1110227183c6ab9666d9b9a1ca17092c4cd2d,2,2,5,5,2010-12-08 13:08:00,2010-12-08 13:08:00,1,5
537802,05dfe726a14214ba04b996f8c070da7b035c4651776bdd5f44d7983551cd4692,2,2,30,30,2010-12-08 13:11:00,2010-12-08 13:11:00,1,30
537803,72c558be2cb1474d6a85d3f1552e86bcfff58ac23f313a4b7ef2cf881289a05d,2,2,2,2,2010-12-08 13:14:00,2010-12-08 13:14:00,1,2
537804,6626ef757cd1098a8323b5286467dc05234f04c1aaef7385d9de9b64b130ea68,2,2,11,10,2010-12-08 13:17:00,2010-12-08 13:17:00,1,11
537806,873dc5f952dd69c787b9721cb489c216b85e6b767d118a418c2d6e4577247a8f,2,2,10,10,2010-12-08 13:21:00,2010-12-08 13:21:00,1,10
537808,66f134865cf6501fb5ee68e4e21754d306ed8d54e328311743d0ed1bd6b81f8a,2,2,17,17,2010-12-08 13:23:00,2010-12-08 13:23:00,1,17
537809,ab2cc95def12d622fbcd47aee31804c20709dd93f499e03fa94124a6897ebe35,2,2,7,7,2010-12-08 13:28:00,2010-12-08 13:28:00,1,7
537810,55db0cff6299452640962fb153e9c176dd814c9484688425f53b9b1157f4a267,2,2,1,1,2010-12-08 13:30:00,2010-12-08 13:30:00,1,1
537811,6b0592bd7700167dc19d43f6539958eda50dda3c5ceba70c9eda89cc978edddf,2,2,2,2,2010-12-08 13:30:00,2010-12-08 13:30:00,1,2
537813,0f25cb441cc69d3359b0bd09b515e30f5dbf0c7538e4327a066c602f3df07253,2,2,7,7,2010-12-08 13:38:00,2010-12-08 13:38:00,1,7
537815,4b5ae03551c3b706218b10cfe12f93ebc26fe04967c2bba113646539e735c76d,2,2,15,15,2010-12-08 13:49:00,2010-12-08 13:49:00,1,15
537816,4f76781972206da0a95f3b934d8c4adf0f2256a215dc93719157990af3a6e56a,2,2,3,3,2010-12-08 13:51:00,2010-12-08 13:51:00,1,3
537817,ab8a054d1875670e505f427c8aacdccee9fe8eca56d3e0b8dc4f9ff78ab03101,2,2,7,7,2010-12-08 13:53:00,2010-12-08 13:53:00,1,7
537818,864d5e9d2e7c6837a327bd2d94e602d80caa471e6bd87ca1d4be6bcec70d8db7,2,2,52,52,2010-12-08 13:53:00,2010-12-08 13:53:00,1,52
537819,1463d856720f75dd134ee45b2f541fdf8d5d721053fabe517e434c3ec97aa4a2,2,2,17,17,2010-12-08 13:55:00,2010-12-08 13:55:00,1,17
537822,b7cc90887e52e9f7000231db273028e37fa8db538f095df128d698f4e5a54efb,2,2,30,30,2010-12-08 14:22:00,2010-12-08 14:22:00,1,30
537823,3a1c2edd011ce3de4a3fd17be7b768bc5684b56da3663eaf3ae22b3fc9c2c465,2,2,590,588,2010-12-08 14:25:00,2010-12-08 14:25:00,1,590
537825,c7b49920f9ef9b59444201532310e2ea7a248973604fca8e9eb577768256159c,2,2,28,28,2010-12-08 14:36:00,2010-12-08 14:36:00,1,28
537826,b7fcb692249b434c45dba576070784abc9d6761b728af486bf331e93e4e70aa0,2,2,21,21,2010-12-08 14:38:00,2010-12-08 14:38:00,1,21
537827,552d53cf2d8d6bd16385f4b1db8c3a4c3b2b2a1445699ad5bc71615351985576,2,2,1,1,2010-12-08 14:43:00,2010-12-08 14:43:00,1,1
537828,2446317a09f00974478242f8b7fadcec84db6dca575485b76e14a0d426abf91f,2,2,30,30,2010-12-08 14:43:00,2010-12-08 14:43:00,1,30
537829,3cb62b676a96b3fee113550214010449c159626ca83ef68bf24a3f392564591a,2,2,19,19,2010-12-08 14:46:00,2010-12-08 14:46:00,1,19
537830,18caf73f4e7e1adec51ea15cb2beffcb042a4497e1f139aa105875e18f0f97c3,2,2,15,15,2010-12-08 14:46:00,2010-12-08 14:46:00,1,15
537831,0e80665a420f091d3886f7a7779fccd50cedfdcb01d51a96ce76415b88c081e6,2,2,11,11,2010-12-08 14:50:00,2010-12-08 14:50:00,1,11
537833,b0c4b58900236a2038d241e6437ccdb901973506641dda11235cc92887499066,2,2,1,1,2010-12-08 14:53:00,2010-12-08 14:53:00,1,1
537836,349a4e588a37f3d992db2fd6bb19e0028838df74f4565e1fc956b94e4f568dc9,2,2,1,1,2010-12-08 14:58:00,2010-12-08 14:58:00,1,1
537837,5e8b640b3a741443a66cd72f824e687b257efc1c7822cff60c91343e3e5d686c,2,2,14,14,2010-12-08 14:59:00,2010-12-08 14:59:00,1,14
537839,8800bafc0f4d70fd95e5ecaeb482e2ea4b8d03e6b3f035b342d41881dc3c324a,2,2,9,9,2010-12-08 15:02:00,2010-12-08 15:02:00,1,9
537840,4d96f789ebd1b35b19af58b1008665660c7eaa71ceb76c0b0b23aad78f5aa05c,2,2,15,15,2010-12-08 15:03:00,2010-12-08 15:03:00,1,15
537841,c474ae2b37df28a9903e3b6d9e32c3aa07bb69ab1ee062be8b7cfd9d2d4ebb93,2,2,1,1,2010-12-08 15:10:00,2010-12-08 15:10:00,1,1
537842,edcb93679cf89ad008c861c8286097fded70cd0cb9cd8ea2df6a10a0b9aa132c,2,2,15,15,2010-12-08 15:12:00,2010-12-08 15:12:00,1,15
537843,f1b712ae4e8f8704e70d0c56e70826e80ce7e1ce1686f5056834f433d2f369be,2,2,9,9,2010-12-08 15:16:00,2010-12-08 15:16:00,1,9
537844,739c2b004462f4d87e60329eb77f0751bc4c9e60814a7d8b55542c096cf641cb,2,2,38,37,2010-12-08 15:17:00,2010-12-08 15:17:00,1,38
537845,80972e817d16644e42d2260118d5a3815d2e734b02cc02e9265199bb9ef6b9dc,2,2,4,4,2010-12-08 15:23:00,2010-12-08 15:23:00,1,4
537846,d1313a349538ac4df514d73390e95500ab3446a2d8a0691a6a722925e6c882c4,2,2,5,5,2010-12-08 15:25:00,2010-12-08 15:25:00,1,5
537847,16caf509699cf1d156a9861a918c1a88dcd99ab30254689fb89cdbc010cf65cf,2,2,6,6,2010-12-08 15:33:00,2010-12-08 15:33:00,1,6
537848,b603e80d9bca1425567f440bbadd2d13440b6b5712740c8a8ce58013be3e6e51,2,2,1,1,2010-12-08 15:35:00,2010-12-08 15:35:00,1,1
537849,ceaac2a4d2dff1c0c5d96a03aa4d4089167f11d32a8bacdf95f6712e89c58dec,2,2,1,1,2010-12-08 15:35:00,2010-12-08 15:35:00,1,1
537850,a7092604c2cc382293cb9c03914e88b5e1ed20c8d020057df1cb4d928b38157b,2,2,25,25,2010-12-08 15:38:00,2010-12-08 15:38:00,1,25
537851,34e3654ce49efbdef2e2c8e7367adc05ebbb276893dde7d844ba68ba6770259d,2,2,7,7,2010-12-08 15:39:00,2010-12-08 15:39:00,1,7
537852,d253126e734db6c05f7bb3574bc1ac3da6c17f1d8224f6b56b4212662d3fe0e6,2,2,86,86,2010-12-08 15:56:00,2010-12-08 15:56:00,1,86
537854,2681f0bf6967c8a5cbf96608934d377f759fe736582857e8e5f7e83cf3609058,2,2,5,5,2010-12-08 15:58:00,2010-12-08 15:58:00,1,5
537855,b3cf8c07880c90fcf0c7d66aed5d489dee67b83a624a529fb3dfa9b86cf0d807,2,2,32,31,2010-12-08 15:59:00,2010-12-08 15:59:00,1,32
537858,41c1535a3315b063466c7385a06ba41cae70992e8230b06a3b6f21da8b2bd970,2,2,11,11,2010-12-08 16:06:00,2010-12-08 16:06:00,1,11
537859,b16e3c3439bd62e0412b0708ebddf59a416e52a20ca766d9213c4655f256f130,2,2,26,26,2010-12-08 16:11:00,2010-12-08 16:11:00,1,26
537861,f89147e979e76346db0d12e451732e80f88cb60ae4cebf89aea46a38be6c9384,2,2,6,6,2010-12-08 16:18:00,2010-12-08 16:18:00,1,6
537862,21fd76d55a59bf57d3d752288cb3be2062fb848521093713a4ba4d783acda384,2,2,7,7,2010-12-08 16:21:00,2010-12-08 16:21:00,1,7
537863,79936a8e66bb0976b852441cb359225bae0df1df2fa74d166ea2eeb1722fd8ed,2,2,1,1,2010-12-08 16:29:00,2010-12-08 16:29:00,1,1
537864,48191de068ead3ed0663e9900d66013fae8aedccd5da2f2ee1f86ede01ac668d,2,2,14,14,2010-12-08 16:34:00,2010-12-08 16:34:00,1,14
537865,d8e3c8585143423ced42ba8a0a182676f7804898ccb8bd2aad23389855d8e532,2,2,22,22,2010-12-08 16:34:00,2010-12-08 16:34:00,1,22
537866,4714ef74a46057727efdcb910b9292e8ef66b861d52b5fe3b4a3a9c9d9910ff1,2,2,9,9,2010-12-08 16:45:00,2010-12-08 16:45:00,1,9
537867,5c2090911275680f3739534e8a2e0901cff7db84e7941548fe90ec7d7812064e,2,2,15,15,2010-12-08 16:48:00,2010-12-08 16:48:00,1,15
537868,93ee6d98fd1cba77120f07ea21bfe8605b36f07a8a5c6f859e48570bb4da779f,2,2,74,74,2010-12-08 16:49:00,2010-12-08 16:49:00,1,74
537871,5df4b32db4eceeb068e0a8fc4cd064c6aaf29c3791e1707ec7b999b6df53a053,2,2,25,24,2010-12-08 17:20:00,2010-12-08 17:20:00,1,25
537879,34ad6824856bf52a3555f081f4ef998b74e8df8915dc80be53ca670b5791584f,2,2,8,8,2010-12-09 08:34:00,2010-12-09 08:34:00,1,8
537880,06b8f63d49b123f4c76b5e06804b99f872bd91a12320fc025127dc0c87ddc164,2,2,16,16,2010-12-09 09:14:00,2010-12-09 09:14:00,1,16
537881,92132f40ccc0ccf68b7c31e303242cc3b8a331688e55612860ce3dff121ddab3,2,2,12,12,2010-12-09 09:23:00,2010-12-09 09:23:00,1,12
537882,a13afee8709e385fe1dda4665dd2d9cf97bb2f330e32792aab96317abc60b692,2,2,4,4,2010-12-09 09:25:00,2010-12-09 09:25:00,1,4
537883,e8e34b21962f7a8f3a88992de0d199666127b2b84cacfb6c8b2ffc722e81d731,2,2,5,5,2010-12-09 09:27:00,2010-12-09 09:27:00,1,5
537884,224f263c6aeb4496ca82c7c7b807ea1d89d0cc7e51515d835e9b57bbac4a599e,2,2,6,6,2010-12-09 09:30:00,2010-12-09 09:30:00,1,6
537885,61786d5be9cfbf506a38244c46cf7d0a4c89d383989f806c830425af33ca6eec,2,2,16,16,2010-12-09 09:34:00,2010-12-09 09:34:00,1,16
537886,e811a286fada5aeb073eba0e783e371b55c0e3a70c74f63189819d3eb6f08230,2,2,10,10,2010-12-09 09:49:00,2010-12-09 09:49:00,1,10
537887,90a507a6896143770e9fdb48567935382cc327b3652d1acf910345f852809837,2,2,10,10,2010-12-09 10:00:00,2010-12-09 10:00:00,1,10
537888,e9d18dc39e206d9e8916b5fdcd7728d2a7fdac032fa5d16cabfd8240cd4a0f05,2,2,35,35,2010-12-09 10:04:00,2010-12-09 10:04:00,1,35
537889,e94c8c563610f2cdc9e616818b9373ff5cd31bfdae6e80f99278d84334b53cff,2,2,27,27,2010-12-09 10:04:00,2010-12-09 10:04:00,1,27
537890,db268798fa940dab95ce20519dace4d1cd64ae079b4b61c02d03440ec5a06c21,2,2,6,6,2010-12-09 10:04:00,2010-12-09 10:04:00,1,6
537891,4dc014ff89d15de535c97ca6482ab8469050c5b24f360eeef5a50fc3bd22e32a,2,2,5,5,2010-12-09 10:05:00,2010-12-09 10:05:00,1,5
537892,2646a121af94ca8f5b41b59f9b3631716f478cbb47952ffd33ad60ad3226d2a6,2,2,9,9,2010-12-09 10:13:00,2010-12-09 10:13:00,1,9
537894,4a0146fba6334d698712383de30df0624f5303d7fb9368f2867815ccad582a4b,2,2,13,13,2010-12-09 10:16:00,2010-12-09 10:16:00,1,13
537895,7f8cabdeb19982c55c089e9efd01c9b64a88edbc59a4667ce5132d8c6c0fac1e,2,2,5,5,2010-12-09 10:30:00,2010-12-09 10:30:00,1,5
537896,07cc2baa7d2ea6c492da4ffd73b0b801b2f2d20af57478d33be2b50f2ed9e0a1,2,2,14,14,2010-12-09 10:33:00,2010-12-09 10:33:00,1,14
537897,9194491809e81d63975ad89bd59ed777f623b9a0917acffb5b655cc81ae99060,2,2,12,12,2010-12-09 10:37:00,2010-12-09 10:37:00,1,12
537898,519d4045c56334b8da5d8dd670d56698cc5c6e0077b26d35e58ac12af3a05ad9,2,2,20,20,2010-12-09 10:42:00,2010-12-09 10:42:00,1,20
537899,aadec39cf960982cade29661c48a23f0bc5cbb7a355dd08c0010aefa4097e271,2,2,1,1,2010-12-09 10:44:00,2010-12-09 10:44:00,1,1
537900,f4c0271e412b4e418e59fb050d49a8b92e84806a94547f35763bf02e82adba35,2,2,24,24,2010-12-09 10:45:00,2010-12-09 10:45:00,1,24
537901,1132383979a8bc95f6cca7129654df8e6a3d2728666fe9480b0ade493de751b9,2,2,3,3,2010-12-09 10:48:00,2010-12-09 10:48:00,1,3
537915,13e7c4188f21291f2039b33dcffec5f0937b7942bf319b55b3652110ace234df,2,2,12,12,2010-12-09 10:55:00,2010-12-09 10:55:00,1,12
537955,4aea8f58bf8aeff820087b32ae7a821ad5fe688067a2b7e9b3e618abf87888a9,2,2,46,46,2010-12-09 11:28:00,2010-12-09 11:28:00,1,46
537963,3c0de4581e0b167a77c538a0d8d61143c7fffec5b419de672c5575c10984740d,2,2,13,13,2010-12-09 11:30:00,2010-12-09 11:30:00,1,13
537967,f45b809b1bf1dbbb292502793ab4dee1a938008001208242edb5ce985b1ab3b0,2,2,2,2,2010-12-09 11:31:00,2010-12-09 11:31:00,1,2
537981,e3b2d1d8ad5caa2f896c4d34fbac74118547f8e9c42c969976daed2d0d6dbfcb,2,2,4,4,2010-12-09 11:35:00,2010-12-09 11:35:00,1,4
537995,8199e732a36be51017353e665da067d815f60c97930f11478541b69a6f5250d1,2,2,10,10,2010-12-09 11:39:00,2010-12-09 11:39:00,1,10
538000,586ab7fb4119c4e3248cda35814adeac8d88dd8e2f39c2305d5e7edebd7bfb28,2,2,2,2,2010-12-09 11:44:00,2010-12-09 11:44:00,1,2
538002,a4443863126774e5c2f8adc970f12c4d1e7e3a8fe921de16131e3297fa8eec1f,2,2,16,16,2010-12-09 11:48:00,2010-12-09 11:48:00,1,16
538003,6e5250e8d930f2e6b714f5663e9490cc139a1199212fd332d592ac8c490d8f5b,2,2,19,19,2010-12-09 12:05:00,2010-12-09 12:05:00,1,19
538005,42f8dd3fb40d3885e7af59032ae38ead2e0c35c1de9eaaeaea080e7802f5392a,2,2,3,3,2010-12-09 12:12:00,2010-12-09 12:12:00,1,3
538006,04c6dc83505863fcdb2c5ad5a0427f5aec4d1013624b49c20220d39857e77db9,2,2,2,2,2010-12-09 12:13:00,2010-12-09 12:13:00,1,2
538007,027c74066c77e2c1153f9c855bb13fe5a0fa5bab46ab506e25ef4783ea7e5a4f,2,2,11,11,2010-12-09 12:16:00,2010-12-09 12:16:00,1,11
538008,a3423ea24e0547dd039d165b43bf111a38fcc7b3119c836ad1f97bb9c728527d,2,2,40,40,2010-12-09 12:17:00,2010-12-09 12:17:00,1,40
538009,0e1b2882300c72127bacbc42345c11a69c99ff0ab976d1b4d8975c6b59d992cc,2,2,32,32,2010-12-09 12:17:00,2010-12-09 12:17:00,1,32
538010,80a77fb2deb7848dc7faa62a76b795f8a95fcc4e937ce6f60721247d9c07d53a,2,2,5,5,2010-12-09 12:20:00,2010-12-09 12:20:00,1,5
538011,670da80dd218f6fe051e89de84ed1e394e2853e234b8c4c4b7492d55c7df1836,2,2,32,32,2010-12-09 12:24:00,2010-12-09 12:24:00,1,32
538012,e5a92c5d5c1408f193068137f7f3dbacddb424e40067e3c225ca4f0930a5fa4d,2,2,29,29,2010-12-09 12:32:00,2010-12-09 12:32:00,1,29
538013,7562d381aee935a12d83df66e617ae4616f1851ec1529a6d9d7d936d1f396998,2,2,12,12,2010-12-09 12:37:00,2010-12-09 12:37:00,1,12
538014,ee01f5ea2caf2471f001cc706be9688cfad11be1dbdf188d1fde263f0b15a1b5,2,2,13,13,2010-12-09 12:49:00,2010-12-09 12:49:00,1,13
538015,b7e87a4895b75d258c5857d8b91df6ba9f80f2bfd000e46bf17f7ffed68a44b1,2,2,21,21,2010-12-09 12:49:00,2010-12-09 12:49:00,1,21
538032,f72f6f8367829c184bb808e3220982950340c33dd930020540c4bbd7e5baf93e,2,2,10,10,2010-12-09 12:59:00,2010-12-09 12:59:00,1,10
538035,b408472856b2582256f1a561f4c14f8b0ca8362ea4cfe8ca4a0581d6614f1d92,2,2,73,71,2010-12-09 13:03:00,2010-12-09 13:03:00,1,73
538037,0ff1fe94d3409970a37a160cff1d78f9908a8a7711d7b9cba0987876ab9c9ebb,2,2,5,5,2010-12-09 13:05:00,2010-12-09 13:05:00,1,5
538040,77c2b79cf286f0aebeb2b2f47e2ce2736552f9388240f6221620fdd0ef6a3c61,2,2,60,60,2010-12-09 13:08:00,2010-12-09 13:08:00,1,60
538044,a7307ed0c2bc0bbe7514346df00f6ef280806694324ccaee7663e469e6454d10,2,2,3,3,2010-12-09 13:11:00,2010-12-09 13:11:00,1,3
538048,527c226a480354537e9c06018ac63dd28a5e877a3b8283218323d900ab78e598,2,2,2,2,2010-12-09 13:14:00,2010-12-09 13:14:00,1,2
538049,2fb4bd9b9ecaf9f1f679e0d315700a79c41e8deb251412591113681ff4cf6176,2,2,5,5,2010-12-09 13:21:00,2010-12-09 13:21:00,1,5
538050,e0397abad922afdf2507bd2be4e193cbb14469df91bc93da1806b655f8fb8f97,2,2,1,1,2010-12-09 13:22:00,2010-12-09 13:22:00,1,1
538051,e5febdd50e75c5c2233e3d30e3a2e3a54d4ee00febf9ff2b6ca5f016541de313,2,2,28,26,2010-12-09 13:24:00,2010-12-09 13:24:00,1,28
538053,f6f9e9d9d5cfd5df643cd3dbd7b3983bde2c56efd40189ae5b199cfc438db3f6,2,2,30,30,2010-12-09 13:34:00,2010-12-09 13:34:00,1,30
538056,bb7f6a22e899165d2beef1f3ff8d407e54797c9444fe67620873c1704eeedbdc,2,2,24,24,2010-12-09 13:34:00,2010-12-09 13:34:00,1,24
538057,89ca17b245e9089e781397d23613bcf4998482afa3c26b221b658e561d96915f,2,2,11,11,2010-12-09 13:38:00,2010-12-09 13:38:00,1,11
538060,bd5057559bc88b32f77dde6408d0061b34ed7017063dbac83acdf3acdfd05841,2,2,1,1,2010-12-09 13:39:00,2010-12-09 13:39:00,1,1
538063,89a77ecd5c5c183820b6986a08d1edddfd9de1249d8da184cdf15d8bdc9e2355,2,2,1,1,2010-12-09 13:44:00,2010-12-09 13:44:00,1,1
538064,c2f1e0b876a2c380dbbf549c0af5c78b137f06c2ac40a6591dc32e49291ecdea,2,2,24,24,2010-12-09 13:47:00,2010-12-09 13:47:00,1,24
538065,030f2d9d309286e00a44bbf26432b4ab9e09a7779316340e9ff6624b41784088,2,2,23,23,2010-12-09 13:57:00,2010-12-09 13:57:00,1,23
538067,908b6afe3a32a8b1150428cccb9ae4844a3c06c06dec8093214024b3fe88fa72,2,2,26,26,2010-12-09 13:59:00,2010-12-09 13:59:00,1,26
538068,4cebeb306fcab502e7a49fd4d07272b252080c833a55055c9f1f35d949d8d9e7,2,2,12,12,2010-12-09 14:05:00,2010-12-09 14:05:00,1,12
538069,b6f7e171ee071bce16c948433ca9082e3fa3daca8167e44335ab6d93c643b9d3,2,2,66,64,2010-12-09 14:08:00,2010-12-09 14:08:00,1,66
538070,6312e4e217744fc35475d0bb133663e9e404cf72a6a4ca81b9e588662fa6af6a,2,2,5,5,2010-12-09 14:08:00,2010-12-09 14:08:00,1,5
538071,455c8ee8d05d1d96cb2b6fcd465a311cb0ee77105afd1b0c5cf1f85f95f6437f,2,2,650,647,2010-12-09 14:09:00,2010-12-09 14:09:00,1,650
538073,0aa7a1c9c1e84f07763c6b1740686ff5646e87bca273afb9e29b5d0511bbf697,2,2,10,10,2010-12-09 14:10:00,2010-12-09 14:10:00,1,10
538076,5eff02946946b576c8e2e8186e48da7ebcab82ac6cd9c7931a848d4b5832452f,2,2,14,14,2010-12-09 14:15:00,2010-12-09 14:15:00,1,14
538077,d5dcd7fae50321b871ce0fb920baccdaf3047735e12ea96a6ce21e128dd37dde,2,2,48,46,2010-12-09 14:19:00,2010-12-09 14:19:00,1,48
538078,b9638b347758923474b85225622fc6bfbea47035023c488432437aa503bd459c,2,2,26,26,2010-12-09 14:25:00,2010-12-09 14:25:00,1,26
538079,e2e5cd8fca4dcf0b78ff3f8405b2b80a86a269f6f7684369497d926e058994b5,2,2,17,17,2010-12-09 14:27:00,2010-12-09 14:27:00,1,17
538080,a98c191c38579fff6824be6998884a51f91ba3889a2f383dace4ee75bd05ec13,2,2,9,9,2010-12-09 14:28:00,2010-12-09 14:28:00,1,9
538086,315ce54f26d38cd50c7fbde471b436b40f4860a4c18f02756bf20a0ea75f196d,2,2,38,38,2010-12-09 14:44:00,2010-12-09 14:44:00,1,38
538087,4bae24ad147a5952d21c536e3f75102e6c7b8a65939c03ababb0d7b7c6972490,2,2,4,4,2010-12-09 14:44:00,2010-12-09 14:44:00,1,4
538093,17883d8254086c1b45433ed231ecc9654358e21c6df6be8fc957c9fbfaa4db16,2,2,32,32,2010-12-09 14:49:00,2010-12-09 14:49:00,1,32
538094,b5bd5a94b2935577ae2f4180e75f29282111484747bd33cadd76e0eec5a4f865,2,2,11,11,2010-12-09 14:50:00,2010-12-09 14:50:00,1,11
538095,caf03dfc3401b11c6872cbd87dab57517cd8344e2dac8f532f46d30787994cc3,2,2,40,40,2010-12-09 14:55:00,2010-12-09 14:55:00,1,40
538096,661407538949e860d42b8182087fc30df7fb037006b2776b2ccf0c791fdfc7ef,2,2,3,3,2010-12-09 14:55:00,2010-12-09 14:55:00,1,3
538097,d6dd0ebc4af07aa7fbce1235daba850b0e075076d01c151f48bc52590ca59b13,2,2,15,15,2010-12-09 14:56:00,2010-12-09 14:56:00,1,15
538101,d9af1b94ade81acba8fa1e5aeef12e952e0dd10481c653a0e182cc9591357457,2,2,1,1,2010-12-09 15:01:00,2010-12-09 15:01:00,1,1
538104,ae3f65ff394d184ac4730fba0f69c60ba63f0dd9c71db9cb4cbb9e7374407655,2,2,26,26,2010-12-09 15:16:00,2010-12-09 15:16:00,1,26
538106,8a08d95db7619bca8885f09da6b90c01b78bae6342dd32d51222b782b208e185,2,2,13,13,2010-12-09 15:20:00,2010-12-09 15:20:00,1,13
538107,6cd1d467cb4df62b7b74d6d824260d983771d209431657e6270d077a6b32e2c6,2,2,9,9,2010-12-09 15:21:00,2010-12-09 15:21:00,1,9
538108,e2ceb610f77701f1cf1a61b35c7ef644b1386b2178735cef945415faa908b8f5,2,2,17,17,2010-12-09 15:23:00,2010-12-09 15:23:00,1,17
538113,a5d19d10e803d8ac3a9f38b757045fd026da8f89b1b8633d4291ec837da106de,2,2,16,16,2010-12-09 15:29:00,2010-12-09 15:29:00,1,16
538116,d9653dbc26bdea5f39cb17027bb6592e004a0ae88dbd07af588efc4e267a53d5,2,2,18,18,2010-12-09 15:32:00,2010-12-09 15:32:00,1,18
538117,2a64463988371474c344660219de2667b15b414c9d7efe05ff91c337dfaaf2d2,2,2,3,3,2010-12-09 15:33:00,2010-12-09 15:33:00,1,3
538120,88362b5a547f144a3ff23c230744807ce8920dfe32dc79428fbd525ecf9a61e9,2,2,2,2,2010-12-09 15:35:00,2010-12-09 15:35:00,1,2
538125,a282e69114e78761b462307607318bb41e32be6a47f06f86cbb23d32681667ad,2,2,2,2,2010-12-09 15:46:00,2010-12-09 15:46:00,1,2
538126,52394ca5888890926f6d4f9d3ac0e913a0ff07e511820b387803b402e1348af8,2,2,12,11,2010-12-09 15:50:00,2010-12-09 15:50:00,1,12
538127,99683cee72b2c584892c07f422cef8ed0a2b36612ef2d6b081364dfbe6984963,2,2,2,2,2010-12-09 15:53:00,2010-12-09 15:53:00,1,2
538145,6dde0a0cf1188b4cf8b3b444920a7544cbc2597ac4eb6bd3073008621bf0300e,2,2,23,23,2010-12-09 16:08:00,2010-12-09 16:08:00,1,23
538146,c86bd543ef4ec3ed18d1702989f4bc5969e92bc77daf0a7abccac33d263696e1,2,2,21,21,2010-12-09 16:10:00,2010-12-09 16:10:00,1,21
538148,cb7056f8121e8dd49b07636904ce5a35ef0d880016da19f8cbd0072df291cd2f,2,2,110,110,2010-12-09 16:26:00,2010-12-09 16:26:00,1,110
538149,d08a02cf9b33deb0011439ef28c0e1ff8b7888bfb1a955a7e136e8d24e94dfb8,2,2,112,112,2010-12-09 16:27:00,2010-12-09 16:27:00,1,112
538151,0bb4ce1414816e7949c3d59ab694426e9fa2625dea69bdd7e5cd73f2223bb599,2,2,5,5,2010-12-09 16:28:00,2010-12-09 16:28:00,1,5
538153,4c918d30262f2ee18195c8f54c8e664c337177ba6f8f462d60550a44430c7c7f,2,2,120,120,2010-12-09 16:31:00,2010-12-09 16:31:00,1,120
538154,a9b843852da71362358165200025cc1998f2dd251e876f354e0bc42423b5a1f6,2,2,20,20,2010-12-09 16:35:00,2010-12-09 16:35:00,1,20
538155,df819ae8f9a20cb633cbd477234fd43548d839ee49182e3cb27e4681b03ebba5,2,2,33,33,2010-12-09 16:52:00,2010-12-09 16:52:00,1,33
538156,0bcc04209fc0f1144ca4e2f4c643bf24a533ef5da35f9874a2132d04ba478ff1,2,2,37,37,2010-12-09 16:53:00,2010-12-09 16:53:00,1,37
538157,c502fd75bfce4757c8937bec75069125dbb6b16ac1d40e60c20b3ff51be0f5a9,2,2,12,12,2010-12-09 16:57:00,2010-12-09 16:57:00,1,12
538163,68e63eb003318e1d574c18bf7f94d1d410a0feafdf0c02ea0963ac4a9fd520b9,2,2,46,45,2010-12-09 17:27:00,2010-12-09 17:27:00,1,46
538165,38badbc42c8833d4783b03ce6fed1ae853a7a859e8c3c0500389cdb443c9fd41,2,2,3,3,2010-12-09 17:34:00,2010-12-09 17:34:00,1,3
538166,847a213bf46b87bdd3abe958d1450ffe9c671835ce565459e9c0dab34d0dbdfa,2,2,16,16,2010-12-09 18:09:00,2010-12-09 18:09:00,1,16
