RowIndex,TransactionID
998,Year 2009-2010::491644
999,Year 2009-2010::491645
1000,Year 2009-2010::491646
1001,Year 2009-2010::491647
1002,Year 2009-2010::491648
1003,Year 2009-2010::491649
1004,Year 2009-2010::491651
1005,Year 2009-2010::491652
1006,Year 2009-2010::491653
1007,Year 2009-2010::491654
1008,Year 2009-2010::491655
1009,Year 2009-2010::491656
1010,Year 2009-2010::491657
1011,Year 2009-2010::491658
1012,Year 2009-2010::491659
1013,Year 2009-2010::491660
1014,Year 2009-2010::491661
1015,Year 2009-2010::491662
1016,Year 2009-2010::491663
1017,Year 2009-2010::491664
1018,Year 2009-2010::491665
1019,Year 2009-2010::491666
1020,Year 2009-2010::491667
1021,Year 2009-2010::491668
1022,Year 2009-2010::491669
1023,Year 2009-2010::491670
1024,Year 2009-2010::491671
1025,Year 2009-2010::491672
1026,Year 2009-2010::491673
1027,Year 2009-2010::491674
1028,Year 2009-2010::491675
1029,Year 2009-2010::491677
1030,Year 2009-2010::491678
1031,Year 2009-2010::491679
1032,Year 2009-2010::491680
1033,Year 2009-2010::491681
1034,Year 2009-2010::491682
1035,Year 2009-2010::491683
1036,Year 2009-2010::491684
1037,Year 2009-2010::491685
1038,Year 2009-2010::491686
1039,Year 2009-2010::491687
1040,Year 2009-2010::491688
1041,Year 2009-2010::491690
1042,Year 2009-2010::491691
1043,Year 2009-2010::491692
1044,Year 2009-2010::491694
1045,Year 2009-2010::491695
1046,Year 2009-2010::491696
1047,Year 2009-2010::491697
1048,Year 2009-2010::491698
1049,Year 2009-2010::491699
1050,Year 2009-2010::491700
1051,Year 2009-2010::491701
1052,Year 2009-2010::491702
1053,Year 2009-2010::491703
1054,Year 2009-2010::491704
1055,Year 2009-2010::491706
1056,Year 2009-2010::491707
1057,Year 2009-2010::491708
1058,Year 2009-2010::491709
1059,Year 2009-2010::491710
1060,Year 2009-2010::491711
1061,Year 2009-2010::491712
1062,Year 2009-2010::491713
1063,Year 2009-2010::491714
1064,Year 2009-2010::491715
1065,Year 2009-2010::491716
1066,Year 2009-2010::491717
1067,Year 2009-2010::491718
1068,Year 2009-2010::491719
1069,Year 2009-2010::491720
1070,Year 2009-2010::491721
1071,Year 2009-2010::491722
1072,Year 2009-2010::491724
1073,Year 2009-2010::491726
1074,Year 2009-2010::491729
1075,Year 2009-2010::491730
1076,Year 2009-2010::491731
1077,Year 2009-2010::491733
1078,Year 2009-2010::491734
1079,Year 2009-2010::491735
1080,Year 2009-2010::491736
1081,Year 2009-2010::491737
1082,Year 2009-2010::491738
1083,Year 2009-2010::491743
1084,Year 2009-2010::491745
1085,Year 2009-2010::491746
1086,Year 2009-2010::491747
1087,Year 2009-2010::491748
1088,Year 2009-2010::491749
1089,Year 2009-2010::491750
1090,Year 2009-2010::491751
1091,Year 2009-2010::491752
1092,Year 2009-2010::491753
1093,Year 2009-2010::491754
1094,Year 2009-2010::491755
1095,Year 2009-2010::491756
1096,Year 2009-2010::491757
1097,Year 2009-2010::491758
1098,Year 2009-2010::491759
1099,Year 2009-2010::491760
1100,Year 2009-2010::491780
1101,Year 2009-2010::491782
1102,Year 2009-2010::491784
1103,Year 2009-2010::491800
1104,Year 2009-2010::491803
1105,Year 2009-2010::491804
1106,Year 2009-2010::491805
1107,Year 2009-2010::491806
1108,Year 2009-2010::491807
1109,Year 2009-2010::491809
1110,Year 2009-2010::491810
1111,Year 2009-2010::491811
1112,Year 2009-2010::491812
1113,Year 2009-2010::491813
1114,Year 2009-2010::491814
1115,Year 2009-2010::491815
1116,Year 2009-2010::491816
1117,Year 2009-2010::491825
1118,Year 2009-2010::491826
1119,Year 2009-2010::491828
1120,Year 2009-2010::491829
1121,Year 2009-2010::491831
1122,Year 2009-2010::491832
1123,Year 2009-2010::491833
1124,Year 2009-2010::491834
1125,Year 2009-2010::491835
1126,Year 2009-2010::491837
1127,Year 2009-2010::491839
1128,Year 2009-2010::491840
1129,Year 2009-2010::491841
1130,Year 2009-2010::491861
1131,Year 2009-2010::491868
1132,Year 2009-2010::491888
1133,Year 2009-2010::491893
1134,Year 2009-2010::491894
1135,Year 2009-2010::491923
1136,Year 2009-2010::491924
1137,Year 2009-2010::491935
1138,Year 2009-2010::491941
1139,Year 2009-2010::491949
1140,Year 2009-2010::491950
1141,Year 2009-2010::491951
1142,Year 2009-2010::491952
1143,Year 2009-2010::491953
1144,Year 2009-2010::491954
1145,Year 2009-2010::491955
1146,Year 2009-2010::491956
1147,Year 2009-2010::491957
1148,Year 2009-2010::491958
1149,Year 2009-2010::491959
1150,Year 2009-2010::491960
1151,Year 2009-2010::491961
1152,Year 2009-2010::491963
1153,Year 2009-2010::491964
1154,Year 2009-2010::491965
1155,Year 2009-2010::491966
1156,Year 2009-2010::491967
1157,Year 2009-2010::491969
1158,Year 2009-2010::491970
1159,Year 2009-2010::491971
1160,Year 2009-2010::491979
1161,Year 2009-2010::491980
1162,Year 2009-2010::491981
1163,Year 2009-2010::491982
1164,Year 2009-2010::491983
1165,Year 2009-2010::491984
1166,Year 2009-2010::491986
1167,Year 2009-2010::491987
1168,Year 2009-2010::491988
1169,Year 2009-2010::491991
1170,Year 2009-2010::491992
1171,Year 2009-2010::491993
1172,Year 2009-2010::491994
1173,Year 2009-2010::491995
1174,Year 2009-2010::491996
1175,Year 2009-2010::491997
1176,Year 2009-2010::491998
1177,Year 2009-2010::491999
1178,Year 2009-2010::492003
1179,Year 2009-2010::492004
1180,Year 2009-2010::492005
1181,Year 2009-2010::492007
1182,Year 2009-2010::492008
1183,Year 2009-2010::492009
1184,Year 2009-2010::492011
1185,Year 2009-2010::492012
1186,Year 2009-2010::492014
1187,Year 2009-2010::492015
1188,Year 2009-2010::492016
1189,Year 2009-2010::492017
1190,Year 2009-2010::492018
1191,Year 2009-2010::492019
1192,Year 2009-2010::492020
1193,Year 2009-2010::492021
1194,Year 2009-2010::492022
1195,Year 2009-2010::492035
1196,Year 2009-2010::492039
1197,Year 2009-2010::492051
1198,Year 2009-2010::492064
1199,Year 2009-2010::492071
1200,Year 2009-2010::492073
1201,Year 2009-2010::492074
1202,Year 2009-2010::492075
1203,Year 2009-2010::492076
1204,Year 2009-2010::492077
1205,Year 2009-2010::492078
1206,Year 2009-2010::492079
1207,Year 2009-2010::492080
1208,Year 2009-2010::492092
1209,Year 2009-2010::492098
1210,Year 2009-2010::492117
1211,Year 2009-2010::492125
1212,Year 2009-2010::492127
1213,Year 2009-2010::492133
1214,Year 2009-2010::492134
1215,Year 2009-2010::492153
1216,Year 2009-2010::492168
1217,Year 2009-2010::492169
1218,Year 2009-2010::492170
1219,Year 2009-2010::492172
1220,Year 2009-2010::492173
1221,Year 2009-2010::492174
1222,Year 2009-2010::492175
1223,Year 2009-2010::492176
1224,Year 2009-2010::492177
1225,Year 2009-2010::492178
1226,Year 2009-2010::492179
1227,Year 2009-2010::492181
1228,Year 2009-2010::492185
1229,Year 2009-2010::492202
1230,Year 2009-2010::492203
1231,Year 2009-2010::492204
1232,Year 2009-2010::492208
1233,Year 2009-2010::492209
1234,Year 2009-2010::492210
1235,Year 2009-2010::492212
1236,Year 2009-2010::492214
1237,Year 2009-2010::492216
1238,Year 2009-2010::492218
1239,Year 2009-2010::492220
1240,Year 2009-2010::492221
1241,Year 2009-2010::492222
1242,Year 2009-2010::492223
1243,Year 2009-2010::492224
1244,Year 2009-2010::492225
1245,Year 2009-2010::492226
1246,Year 2009-2010::492227
1247,Year 2009-2010::492228
1248,Year 2009-2010::492229
1249,Year 2009-2010::492230
1250,Year 2009-2010::492231
1251,Year 2009-2010::492232
1252,Year 2009-2010::492233
1253,Year 2009-2010::492234
1254,Year 2009-2010::492235
1255,Year 2009-2010::492236
1256,Year 2009-2010::492237
1257,Year 2009-2010::492238
1258,Year 2009-2010::492239
1259,Year 2009-2010::492240
1260,Year 2009-2010::492241
1261,Year 2009-2010::492242
1262,Year 2009-2010::492244
1263,Year 2009-2010::492245
1264,Year 2009-2010::492246
1265,Year 2009-2010::492247
1266,Year 2009-2010::492248
1267,Year 2009-2010::492249
1268,Year 2009-2010::492250
1269,Year 2009-2010::492251
1270,Year 2009-2010::492252
1271,Year 2009-2010::492253
1272,Year 2009-2010::492269
1273,Year 2009-2010::492270
1274,Year 2009-2010::492271
1275,Year 2009-2010::492272
1276,Year 2009-2010::492273
1277,Year 2009-2010::492278
1278,Year 2009-2010::492281
1279,Year 2009-2010::492282
1280,Year 2009-2010::492283
1281,Year 2009-2010::492285
1282,Year 2009-2010::492287
1283,Year 2009-2010::492290
1284,Year 2009-2010::492296
1285,Year 2009-2010::492297
1286,Year 2009-2010::492300
1287,Year 2009-2010::492302
1288,Year 2009-2010::492303
1289,Year 2009-2010::492304
1290,Year 2009-2010::492312
1291,Year 2009-2010::492313
1292,Year 2009-2010::492314
1293,Year 2009-2010::492317
1294,Year 2009-2010::492318
1295,Year 2009-2010::492319
1296,Year 2009-2010::492321
1297,Year 2009-2010::492322
1298,Year 2009-2010::492325
1299,Year 2009-2010::492328
1300,Year 2009-2010::492340
1301,Year 2009-2010::492342
1302,Year 2009-2010::492347
1303,Year 2009-2010::492348
1304,Year 2009-2010::492349
1305,Year 2009-2010::492351
1306,Year 2009-2010::492356
1307,Year 2009-2010::492357
1308,Year 2009-2010::492358
1309,Year 2009-2010::492359
1310,Year 2009-2010::492360
1311,Year 2009-2010::492361
1312,Year 2009-2010::492362
1313,Year 2009-2010::492363
1314,Year 2009-2010::492367
1315,Year 2009-2010::492368
1316,Year 2009-2010::492369
1317,Year 2009-2010::492370
1318,Year 2009-2010::492371
1319,Year 2009-2010::492372
1320,Year 2009-2010::492373
1321,Year 2009-2010::492374
1322,Year 2009-2010::492375
1323,Year 2009-2010::492376
1324,Year 2009-2010::492378
1325,Year 2009-2010::492379
1326,Year 2009-2010::492380
1327,Year 2009-2010::492383
1328,Year 2009-2010::492387
1329,Year 2009-2010::492391
1330,Year 2009-2010::492395
1331,Year 2009-2010::492397
1332,Year 2009-2010::492398
1333,Year 2009-2010::492399
1334,Year 2009-2010::492401
1335,Year 2009-2010::492403
1336,Year 2009-2010::492404
1337,Year 2009-2010::492405
1338,Year 2009-2010::492406
1339,Year 2009-2010::492407
1340,Year 2009-2010::492408
1341,Year 2009-2010::492409
1342,Year 2009-2010::492410
1343,Year 2009-2010::492412
1344,Year 2009-2010::492413
1345,Year 2009-2010::492414
1346,Year 2009-2010::492415
1347,Year 2009-2010::492416
1348,Year 2009-2010::492417
1349,Year 2009-2010::492418
1350,Year 2009-2010::492419
1351,Year 2009-2010::492420
1352,Year 2009-2010::492421
1353,Year 2009-2010::492423
1354,Year 2009-2010::492424
1355,Year 2009-2010::492425
1356,Year 2009-2010::492426
1357,Year 2009-2010::492427
1358,Year 2009-2010::492428
1359,Year 2009-2010::492429
1360,Year 2009-2010::492430
1361,Year 2009-2010::492431
1362,Year 2009-2010::492432
1363,Year 2009-2010::492433
1364,Year 2009-2010::492434
1365,Year 2009-2010::492435
1366,Year 2009-2010::492436
1367,Year 2009-2010::492437
1368,Year 2009-2010::492438
1369,Year 2009-2010::492439
1370,Year 2009-2010::492440
1371,Year 2009-2010::492441
1372,Year 2009-2010::492442
1373,Year 2009-2010::492443
1374,Year 2009-2010::492444
1375,Year 2009-2010::492445
1376,Year 2009-2010::492446
1377,Year 2009-2010::492448
1378,Year 2009-2010::492449
1379,Year 2009-2010::492462
1380,Year 2009-2010::492465
1381,Year 2009-2010::492472
1382,Year 2009-2010::492484
1383,Year 2009-2010::492499
1384,Year 2009-2010::492500
1385,Year 2009-2010::492512
1386,Year 2009-2010::492516
1387,Year 2009-2010::492517
1388,Year 2009-2010::492518
1389,Year 2009-2010::492519
1390,Year 2009-2010::492520
1391,Year 2009-2010::492521
1392,Year 2009-2010::492522
1393,Year 2009-2010::492524
1394,Year 2009-2010::492525
1395,Year 2009-2010::492526
1396,Year 2009-2010::492527
1397,Year 2009-2010::492528
1398,Year 2009-2010::492529
1399,Year 2009-2010::492530
1400,Year 2009-2010::492531
1401,Year 2009-2010::492534
1402,Year 2009-2010::492535
1403,Year 2009-2010::492536
1404,Year 2009-2010::492537
1405,Year 2009-2010::492538
1406,Year 2009-2010::492539
1407,Year 2009-2010::492540
1408,Year 2009-2010::492542
1409,Year 2009-2010::492543
1410,Year 2009-2010::492544
1411,Year 2009-2010::492545
1412,Year 2009-2010::492546
1413,Year 2009-2010::492547
1414,Year 2009-2010::492548
1415,Year 2009-2010::492549
1416,Year 2009-2010::492552
1417,Year 2009-2010::492571
1418,Year 2009-2010::492578
1419,Year 2009-2010::492579
1420,Year 2009-2010::492580
1421,Year 2009-2010::492581
1422,Year 2009-2010::492582
1423,Year 2009-2010::492583
1424,Year 2009-2010::492584
1425,Year 2009-2010::492585
1426,Year 2009-2010::492586
1427,Year 2009-2010::492587
1428,Year 2009-2010::492588
1429,Year 2009-2010::492589
1430,Year 2009-2010::492591
1431,Year 2009-2010::492592
1432,Year 2009-2010::492593
1433,Year 2009-2010::492594
1434,Year 2009-2010::492620
1435,Year 2009-2010::492621
1436,Year 2009-2010::492634
1437,Year 2009-2010::492635
1438,Year 2009-2010::492640
1439,Year 2009-2010::492641
1440,Year 2009-2010::492643
1441,Year 2009-2010::492644
1442,Year 2009-2010::492645
1443,Year 2009-2010::492647
1444,Year 2009-2010::492652
1445,Year 2009-2010::492659
1446,Year 2009-2010::492680
1447,Year 2009-2010::492684
1448,Year 2009-2010::492686
1449,Year 2009-2010::492687
1450,Year 2009-2010::492688
1451,Year 2009-2010::492694
1452,Year 2009-2010::492695
1453,Year 2009-2010::492696
1454,Year 2009-2010::492697
1455,Year 2009-2010::492703
1456,Year 2009-2010::492705
1457,Year 2009-2010::492706
1458,Year 2009-2010::492707
1459,Year 2009-2010::492708
1460,Year 2009-2010::492710
1461,Year 2009-2010::492711
1462,Year 2009-2010::492713
1463,Year 2009-2010::492714
1464,Year 2009-2010::492716
1465,Year 2009-2010::492717
1466,Year 2009-2010::492720
1467,Year 2009-2010::492723
1468,Year 2009-2010::492724
1469,Year 2009-2010::492725
1470,Year 2009-2010::492726
1471,Year 2009-2010::492727
1472,Year 2009-2010::492728
1473,Year 2009-2010::492729
1474,Year 2009-2010::492730
1475,Year 2009-2010::492731
1476,Year 2009-2010::492732
1477,Year 2009-2010::492733
1478,Year 2009-2010::492734
1479,Year 2009-2010::492735
1480,Year 2009-2010::492736
1481,Year 2009-2010::492737
1482,Year 2009-2010::492738
1483,Year 2009-2010::492740
1484,Year 2009-2010::492741
1485,Year 2009-2010::492742
1486,Year 2009-2010::492743
1487,Year 2009-2010::492744
1488,Year 2009-2010::492745
1489,Year 2009-2010::492746
1490,Year 2009-2010::492747
1491,Year 2009-2010::492749
1492,Year 2009-2010::492750
1493,Year 2009-2010::492751
1494,Year 2009-2010::492752
1495,Year 2009-2010::492753
1496,Year 2009-2010::492754
1497,Year 2009-2010::492755
1498,Year 2009-2010::492757
1499,Year 2009-2010::492760
1500,Year 2009-2010::492761
1501,Year 2009-2010::492762
1502,Year 2009-2010::492763
1503,Year 2009-2010::492764
1504,Year 2009-2010::492765
1505,Year 2009-2010::492766
1506,Year 2009-2010::492767
1507,Year 2009-2010::492768
1508,Year 2009-2010::492769
1509,Year 2009-2010::492770
1510,Year 2009-2010::492771
1511,Year 2009-2010::492772
1512,Year 2009-2010::492773
1513,Year 2009-2010::492774
1514,Year 2009-2010::492775
1515,Year 2009-2010::492776
1516,Year 2009-2010::492777
1517,Year 2009-2010::492778
1518,Year 2009-2010::492779
1519,Year 2009-2010::492780
1520,Year 2009-2010::492781
1521,Year 2009-2010::492782
1522,Year 2009-2010::492783
1523,Year 2009-2010::492784
1524,Year 2009-2010::492785
1525,Year 2009-2010::492792
1526,Year 2009-2010::492793
1527,Year 2009-2010::492794
1528,Year 2009-2010::492795
1529,Year 2009-2010::492796
1530,Year 2009-2010::492797
1531,Year 2009-2010::492798
1532,Year 2009-2010::492799
1533,Year 2009-2010::492800
1534,Year 2009-2010::492801
1535,Year 2009-2010::492803
1536,Year 2009-2010::492804
1537,Year 2009-2010::492805
1538,Year 2009-2010::492806
1539,Year 2009-2010::492807
1540,Year 2009-2010::492808
1541,Year 2009-2010::492809
1542,Year 2009-2010::492810
1543,Year 2009-2010::492811
1544,Year 2009-2010::492812
1545,Year 2009-2010::492813
1546,Year 2009-2010::492814
1547,Year 2009-2010::492815
1548,Year 2009-2010::492816
1549,Year 2009-2010::492817
1550,Year 2009-2010::492818
1551,Year 2009-2010::492819
1552,Year 2009-2010::492820
1553,Year 2009-2010::492822
1554,Year 2009-2010::492823
1555,Year 2009-2010::492824
1556,Year 2009-2010::492825
1557,Year 2009-2010::492830
1558,Year 2009-2010::492831
1559,Year 2009-2010::492832
1560,Year 2009-2010::492834
1561,Year 2009-2010::492836
1562,Year 2009-2010::492837
1563,Year 2009-2010::492838
1564,Year 2009-2010::492839
1565,Year 2009-2010::492840
1566,Year 2009-2010::492841
1567,Year 2009-2010::492842
1568,Year 2009-2010::492843
1569,Year 2009-2010::492869
1570,Year 2009-2010::492875
1571,Year 2009-2010::492878
1572,Year 2009-2010::492891
1573,Year 2009-2010::492929
1574,Year 2009-2010::492940
1575,Year 2009-2010::492942
1576,Year 2009-2010::492943
1577,Year 2009-2010::492944
1578,Year 2009-2010::492945
1579,Year 2009-2010::492947
1580,Year 2009-2010::492948
1581,Year 2009-2010::492949
1582,Year 2009-2010::492950
1583,Year 2009-2010::492951
1584,Year 2009-2010::492952
1585,Year 2009-2010::492953
1586,Year 2009-2010::492954
1587,Year 2009-2010::492963
1588,Year 2009-2010::492975
1589,Year 2009-2010::492980
1590,Year 2009-2010::492993
1591,Year 2009-2010::493050
1592,Year 2009-2010::493052
1593,Year 2009-2010::493053
1594,Year 2009-2010::493054
1595,Year 2009-2010::493055
1596,Year 2009-2010::493064
1597,Year 2009-2010::493066
1598,Year 2009-2010::493067
1599,Year 2009-2010::493069
1600,Year 2009-2010::493071
1601,Year 2009-2010::493073
1602,Year 2009-2010::493074
1603,Year 2009-2010::493075
1604,Year 2009-2010::493076
1605,Year 2009-2010::493077
1606,Year 2009-2010::493079
1607,Year 2009-2010::493094
1608,Year 2009-2010::493139
1609,Year 2009-2010::493157
1610,Year 2009-2010::493181
1611,Year 2009-2010::493183
1612,Year 2009-2010::493187
1613,Year 2009-2010::493188
1614,Year 2009-2010::493189
1615,Year 2009-2010::493200
1616,Year 2009-2010::493216
1617,Year 2009-2010::493257
1618,Year 2009-2010::493258
1619,Year 2009-2010::493260
1620,Year 2009-2010::493261
1621,Year 2009-2010::493263
1622,Year 2009-2010::493264
1623,Year 2009-2010::493265
1624,Year 2009-2010::493266
1625,Year 2009-2010::493267
1626,Year 2009-2010::493269
1627,Year 2009-2010::493271
1628,Year 2009-2010::493273
1629,Year 2009-2010::493276
1630,Year 2009-2010::493283
1631,Year 2009-2010::493287
1632,Year 2009-2010::493288
1633,Year 2009-2010::493290
1634,Year 2009-2010::493300
1635,Year 2009-2010::493301
1636,Year 2009-2010::493302
1637,Year 2009-2010::493303
1638,Year 2009-2010::493304
1639,Year 2009-2010::493305
1640,Year 2009-2010::493306
1641,Year 2009-2010::493307
1642,Year 2009-2010::493308
1643,Year 2009-2010::493309
1644,Year 2009-2010::493325
1645,Year 2009-2010::493326
